city,enrollment,vaccinated,s_year,vac_pct,geoid
Upper Lake,157.0,147.0,2015,93.63057324840764,1600000US0681358
Vacaville,3236.0,3064.0,2015,94.6847960444994,1600000US0681554
Val Verde,34.0,34.0,2015,100.0,1600000US0681967
Valinda,561.0,518.0,2015,92.33511586452762,1600000US0681638
Vallejo,3469.0,3351.0,2015,96.59844335543384,1600000US0681666
Valley Center,671.0,596.0,2015,88.82265275707898,1600000US0681736
Valley Home,36.0,36.0,2015,100.0,1600000US0681792
Valley Springs,488.0,461.0,2015,94.4672131147541,1600000US0681890
Vandenberg AFB,572.0,562.0,2015,98.25174825174825,1600000US0682072
Victor,18.0,18.0,2015,100.0,1600000US0682562
Victorville,5773.0,5383.0,2015,93.24441364974884,1600000US0682590
Villa Park,638.0,612.0,2015,95.92476489028213,1600000US0682744
Vina,13.0,13.0,2015,100.0,1600000US0682786
Visalia,7209.0,6951.0,2015,96.42114024136495,1600000US0682954
Vista,4572.0,4267.0,2015,93.32895888013998,1600000US0682996
Walnut,2340.0,2248.0,2015,96.06837606837607,1600000US0683332
Walnut Creek,3467.0,3301.0,2015,95.21199884626478,1600000US0683346
Walnut Grove,59.0,59.0,2015,100.0,1600000US0683374
Walnut Park,464.0,464.0,2015,100.0,1600000US0683402
Wasco,1121.0,1110.0,2015,99.01873327386262,1600000US0683542
Waterford,763.0,603.0,2015,79.03014416775885,1600000US0683612
Watsonville,3681.0,3555.0,2015,96.57701711491443,1600000US0683668
Weaverville,114.0,106.0,2015,92.98245614035088,1600000US0683794
Weed,109.0,93.0,2015,85.3211009174312,1600000US0683850
Weldon,73.0,68.0,2015,93.15068493150685,1600000US0683948
West Covina,3949.0,3850.0,2015,97.49303621169916,1600000US0684200
West Hollywood,227.0,188.0,2015,82.81938325991189,1600000US0684410
West Point,30.0,26.0,2015,86.66666666666667,1600000US0684732
West Sacramento,1374.0,1282.0,2015,93.30422125181951,1600000US0684816
West Whittier-Los Nietos,204.0,203.0,2015,99.50980392156863,1600000US0684921
Westlake Village,1228.0,1036.0,2015,84.36482084690554,1600000US0684438
Westley,62.0,60.0,2015,96.7741935483871,1600000US0684480
Westminster,3164.0,3069.0,2015,96.99747155499368,1600000US0684550
Westmorland,131.0,128.0,2015,97.70992366412213,1600000US0684606
Westwood,53.0,41.0,2015,77.35849056603774,1600000US0684928
Wheatland,319.0,313.0,2015,98.11912225705329,1600000US0685012
Whittier,6850.0,6555.0,2015,95.69343065693431,1600000US0685292
Wildomar,1238.0,1179.0,2015,95.23424878836833,1600000US0685446
Williams,315.0,310.0,2015,98.4126984126984,1600000US0685586
Willits,338.0,292.0,2015,86.3905325443787,1600000US0685600
Willow Creek,71.0,59.0,2015,83.09859154929578,1600000US0685642
Willows,141.0,132.0,2015,93.61702127659575,1600000US0685684
Wilton,49.0,44.0,2015,89.79591836734694,1600000US0685880
Winchester,743.0,692.0,2015,93.13593539703902,1600000US0685894
Windsor,901.0,882.0,2015,97.89123196448391,1600000US0685922
Winterhaven,160.0,144.0,2015,90.0,1600000US0686020
Winters,404.0,396.0,2015,98.01980198019803,1600000US0686034
Winton,562.0,555.0,2015,98.75444839857651,1600000US0686076
Woodacre,11.0,11.0,2015,100.0,1600000US0686216
Woodlake,509.0,508.0,2015,99.80353634577604,1600000US0686300
Woodland,2692.0,2605.0,2015,96.76820208023774,1600000US0686328
Woodside,258.0,256.0,2015,99.2248062015504,1600000US0686440
Wrightwood,79.0,76.0,2015,96.20253164556962,1600000US0686594
Yorba Linda,3783.0,3586.0,2015,94.79249273063705,1600000US0686832
Yountville,46.0,46.0,2015,100.0,1600000US0686930
Yreka,362.0,350.0,2015,96.68508287292818,1600000US0686944
Yuba City,3563.0,3482.0,2015,97.7266348582655,1600000US0686972
Yucaipa,1726.0,1635.0,2015,94.72769409038239,1600000US0687042
Yucca Valley,1047.0,935.0,2015,89.30276981852913,1600000US0687056
Acampo,133.0,131.0,2016,98.49624060150376,1600000US0600156
Acton,352.0,316.0,2016,89.77272727272727,1600000US0600212
Adelanto,1403.0,1341.0,2016,95.58089807555238,1600000US0600296
Agoura Hills,1004.0,913.0,2016,90.93625498007968,1600000US0600394
Agua Dulce,86.0,79.0,2016,91.86046511627907,1600000US0600450
Aguanga,57.0,55.0,2016,96.49122807017544,1600000US0600464
Ahwahnee,71.0,68.0,2016,95.77464788732394,1600000US0600478
Alameda,2898.0,2824.0,2016,97.4465148378192,1600000US0600562
Alamo,634.0,606.0,2016,95.58359621451105,1600000US0600618
Albany,872.0,832.0,2016,95.41284403669725,1600000US0600674
Alhambra,2652.0,2564.0,2016,96.68174962292609,1600000US0600884
Aliso Viejo,2036.0,1841.0,2016,90.42239685658153,1600000US0600947
Allensworth,20.0,19.0,2016,95.0,1600000US0601010
Alpaugh,88.0,87.0,2016,98.86363636363636,1600000US0601164
Alpine,619.0,546.0,2016,88.20678513731825,1600000US0601192
Alta,10.0,9.0,2016,90.0,1600000US0601276
Altadena,1339.0,1234.0,2016,92.15832710978343,1600000US0601290
Alturas,216.0,198.0,2016,91.66666666666666,1600000US0601444
American Canyon,820.0,808.0,2016,98.53658536585365,1600000US0601640
Anaheim,13758.0,13372.0,2016,97.19435964529728,1600000US0602000
Anderson,685.0,650.0,2016,94.8905109489051,1600000US0602042
Angels,160.0,140.0,2016,87.5,1600000US0602112
Angwin,69.0,67.0,2016,97.10144927536231,1600000US0602168
Antelope,915.0,805.0,2016,87.97814207650273,1600000US0602210
Antioch,3091.0,2970.0,2016,96.08540925266904,1600000US0602252
Anza,120.0,111.0,2016,92.5,1600000US0602294
Apple Valley,3176.0,2879.0,2016,90.64861460957178,1600000US0602364
Aptos,1034.0,956.0,2016,92.45647969052224,1600000US0602378
Arbuckle,300.0,299.0,2016,99.66666666666667,1600000US0602420
Arcadia,2520.0,2429.0,2016,96.38888888888889,1600000US0602462
Arcata,823.0,654.0,2016,79.46537059538275,1600000US0602476
Armona,317.0,307.0,2016,96.84542586750788,1600000US0602700
Arnold,29.0,25.0,2016,86.20689655172413,1600000US0602770
Aromas,143.0,125.0,2016,87.41258741258741,1600000US0602812
Arroyo Grande,1334.0,1287.0,2016,96.47676161919041,1600000US0602868
Artesia,1245.0,1213.0,2016,97.429718875502,1600000US0602896
Arvin,1144.0,1130.0,2016,98.77622377622379,1600000US0602924
Atascadero,1172.0,1114.0,2016,95.05119453924915,1600000US0603064
Atherton,1033.0,1015.0,2016,98.25750242013552,1600000US0603092
Atwater,1662.0,1609.0,2016,96.81107099879664,1600000US0603162
Auberry,32.0,30.0,2016,93.75,1600000US0603190
Auburn,1039.0,955.0,2016,91.91530317613089,1600000US0603204
Avalon,146.0,141.0,2016,96.57534246575342,1600000US0603274
Avenal,617.0,605.0,2016,98.05510534846029,1600000US0603302
Avery,67.0,63.0,2016,94.02985074626866,1600000US0603316
Azusa,1927.0,1882.0,2016,97.66476388168137,1600000US0603386
Baker,15.0,13.0,2016,86.66666666666667,1600000US0603512
Bakersfield,26259.0,25356.0,2016,96.5611790243345,1600000US0603526
Baldwin Park,3305.0,3267.0,2016,98.85022692889561,1600000US0603666
Ballico,41.0,41.0,2016,100.0,1600000US0603708
Bangor,26.0,26.0,2016,100.0,1600000US0603792
Banning,973.0,949.0,2016,97.5334018499486,1600000US0603820
Barstow,1174.0,1110.0,2016,94.54855195911414,1600000US0604030
Bay Point,842.0,800.0,2016,95.01187648456056,1600000US0604415
Beale AFB,186.0,175.0,2016,94.08602150537635,1600000US0604576
Beaumont,1815.0,1756.0,2016,96.74931129476583,1600000US0604758
Bell,1197.0,1167.0,2016,97.4937343358396,1600000US0604870
Bell Gardens,1974.0,1961.0,2016,99.34143870314082,1600000US0604996
Bella Vista,122.0,111.0,2016,90.98360655737704,1600000US0604926
Bellflower,1807.0,1771.0,2016,98.00774764803542,1600000US0604982
Belmont,1385.0,1358.0,2016,98.05054151624549,1600000US0605108
Belvedere,60.0,59.0,2016,98.33333333333333,1600000US0605164
Ben Lomond,14.0,13.0,2016,92.85714285714286,1600000US0605332
Benicia,1038.0,999.0,2016,96.24277456647398,1600000US0605290
Berkeley,4522.0,4184.0,2016,92.52543122512162,1600000US0606000
Bermuda Dunes,324.0,288.0,2016,88.88888888888889,1600000US0606028
Beverly Hills,1234.0,1106.0,2016,89.62722852512157,1600000US0606308
Bieber,16.0,10.0,2016,62.5,1600000US0606336
Big Bear City,182.0,139.0,2016,76.37362637362637,1600000US0606406
Big Bear Lake,363.0,315.0,2016,86.77685950413223,1600000US0606434
Big Pine,40.0,39.0,2016,97.5,1600000US0606616
Biggs,133.0,126.0,2016,94.73684210526315,1600000US0606560
Bishop,474.0,460.0,2016,97.0464135021097,1600000US0606798
Bloomington,1868.0,1845.0,2016,98.76873661670236,1600000US0607064
Blue Lake,57.0,50.0,2016,87.71929824561403,1600000US0607162
Blythe,778.0,720.0,2016,92.54498714652956,1600000US0607218
Bodega Bay,11.0,11.0,2016,100.0,1600000US0607260
Bolinas,46.0,36.0,2016,78.26086956521739,1600000US0607316
Bonita,447.0,429.0,2016,95.9731543624161,1600000US0607414
Bonsall,543.0,471.0,2016,86.74033149171271,1600000US0607498
Boonville,114.0,106.0,2016,92.98245614035088,1600000US0607512
Boron,108.0,102.0,2016,94.44444444444444,1600000US0607568
Borrego Springs,139.0,134.0,2016,96.40287769784173,1600000US0607596
Boulder Creek,453.0,331.0,2016,73.06843267108167,1600000US0607652
Boulevard,45.0,42.0,2016,93.33333333333333,1600000US0607694
Boyes Hot Springs,39.0,39.0,2016,100.0,1600000US0607848
Bradley,10.0,9.0,2016,90.0,1600000US0607974
Brawley,1428.0,1373.0,2016,96.1484593837535,1600000US0608058
Brea,1569.0,1507.0,2016,96.04843849585724,1600000US0608100
Brentwood,3088.0,2991.0,2016,96.85880829015544,1600000US0608142
Brisbane,128.0,122.0,2016,95.3125,1600000US0608310
Buellton,247.0,241.0,2016,97.57085020242914,1600000US0608758
Buena Park,2510.0,2401.0,2016,95.65737051792829,1600000US0608786
Burbank,7132.0,6832.0,2016,95.79360628154795,1600000US0608954
Burbank,7132.0,6832.0,2016,95.79360628154795,1600000US0608968
Burlingame,1834.0,1787.0,2016,97.43729552889859,1600000US0609066
Burney,170.0,154.0,2016,90.58823529411765,1600000US0609122
Burnt Ranch,24.0,16.0,2016,66.66666666666666,1600000US0609150
Buttonwillow,112.0,112.0,2016,100.0,1600000US0609332
Byron,281.0,248.0,2016,88.25622775800713,1600000US0609346
Cabazon,80.0,72.0,2016,90.0,1600000US0609360
Calabasas,1162.0,1082.0,2016,93.11531841652324,1600000US0609598
Calexico,1441.0,1408.0,2016,97.70992366412213,1600000US0609710
California City,367.0,362.0,2016,98.63760217983652,1600000US0609780
Calimesa,457.0,431.0,2016,94.31072210065645,1600000US0609864
Calipatria,182.0,177.0,2016,97.25274725274726,1600000US0609878
Calistoga,244.0,232.0,2016,95.08196721311475,1600000US0609892
Calpella,23.0,4.0,2016,17.391304347826086,1600000US0609990
Camarillo,3290.0,3112.0,2016,94.58966565349543,1600000US0610046
Cambria,160.0,157.0,2016,98.125,1600000US0610074
Cameron Park,536.0,504.0,2016,94.02985074626866,1600000US0610256
Camino,118.0,112.0,2016,94.91525423728814,1600000US0610270
Camp Pendleton North,52.0,49.0,2016,94.23076923076923,1600000US0610559
Campbell,2509.0,2320.0,2016,92.46711837385413,1600000US0610345
Campo,126.0,123.0,2016,97.61904761904762,1600000US0610508
Cantua Creek,60.0,60.0,2016,100.0,1600000US0610816
Canyon Lake,62.0,56.0,2016,90.32258064516128,1600000US0610928
Capitola,395.0,355.0,2016,89.87341772151899,1600000US0611040
Carlsbad,4058.0,3736.0,2016,92.06505667816658,1600000US0611194
Carmel Valley Village,697.0,635.0,2016,91.10473457675752,1600000US0611324
Carmichael,3555.0,3080.0,2016,86.63853727144867,1600000US0611390
Carpinteria,594.0,552.0,2016,92.92929292929293,1600000US0611446
Carson,2825.0,2584.0,2016,91.46902654867257,1600000US0611530
Caruthers,356.0,350.0,2016,98.31460674157303,1600000US0611614
Castaic,804.0,734.0,2016,91.29353233830845,1600000US0611796
Castro Valley,2425.0,2356.0,2016,97.15463917525773,1600000US0611964
Castroville,716.0,708.0,2016,98.88268156424581,1600000US0611978
Cathedral City,1683.0,1661.0,2016,98.69281045751634,1600000US0612048
Catheys Valley,42.0,31.0,2016,73.80952380952381,1600000US0612062
Cayucos,51.0,47.0,2016,92.15686274509804,1600000US0612132
Cedarville,47.0,33.0,2016,70.2127659574468,1600000US0612328
Ceres,2755.0,2705.0,2016,98.18511796733212,1600000US0612524
Cerritos,2301.0,2238.0,2016,97.26205997392438,1600000US0612552
Cherry Valley,114.0,114.0,2016,100.0,1600000US0612916
Chester,81.0,66.0,2016,81.48148148148148,1600000US0612930
Chico,4039.0,3702.0,2016,91.65635058182718,1600000US0613014
Chino,3270.0,3172.0,2016,97.00305810397553,1600000US0613210
Chino Hills,2992.0,2904.0,2016,97.05882352941177,1600000US0613214
Chowchilla,829.0,808.0,2016,97.46682750301568,1600000US0613294
Chualar,127.0,124.0,2016,97.63779527559055,1600000US0613364
Chula Vista,11949.0,11674.0,2016,97.69855218009876,1600000US0613392
Citrus Heights,1806.0,1569.0,2016,86.87707641196013,1600000US0613588
Claremont,1940.0,1857.0,2016,95.72164948453609,1600000US0613756
Clarksburg,141.0,137.0,2016,97.16312056737588,1600000US0613784
Clayton,539.0,515.0,2016,95.54730983302412,1600000US0613882
Clearlake,486.0,464.0,2016,95.47325102880659,1600000US0613945
Clearlake Oaks,39.0,34.0,2016,87.17948717948718,1600000US0613966
Cloverdale,288.0,283.0,2016,98.26388888888889,1600000US0614190
Clovis,6545.0,6340.0,2016,96.86783804430863,1600000US0614218
Coachella,2214.0,2206.0,2016,99.63866305329721,1600000US0614260
Coalinga,668.0,653.0,2016,97.75449101796407,1600000US0614274
Coarsegold,287.0,270.0,2016,94.07665505226481,1600000US0614288
Coleville,38.0,36.0,2016,94.73684210526315,1600000US0614484
Colfax,126.0,99.0,2016,78.57142857142857,1600000US0614498
Colma,411.0,406.0,2016,98.78345498783455,1600000US0614736
Colton,2578.0,2543.0,2016,98.6423584173778,1600000US0614890
Columbia,142.0,122.0,2016,85.91549295774648,1600000US0614904
Colusa,324.0,323.0,2016,99.69135802469135,1600000US0614946
Commerce,390.0,376.0,2016,96.41025641025641,1600000US0614974
Compton,4831.0,4717.0,2016,97.64024011591803,1600000US0615044
Concord,4446.0,4268.0,2016,95.99640125955915,1600000US0616000
Copperopolis,53.0,51.0,2016,96.22641509433963,1600000US0616210
Corcoran,696.0,681.0,2016,97.84482758620689,1600000US0616224
Corning,805.0,779.0,2016,96.77018633540374,1600000US0616322
Corona,7417.0,7173.0,2016,96.71026021302413,1600000US0616350
Coronado,795.0,749.0,2016,94.21383647798743,1600000US0616378
Corralitos,32.0,28.0,2016,87.5,1600000US0616434
Corte Madera,855.0,798.0,2016,93.33333333333333,1600000US0616462
Costa Mesa,4579.0,4233.0,2016,92.44376501419524,1600000US0616532
Cotati,247.0,238.0,2016,96.35627530364373,1600000US0616560
Coto de Caza,64.0,54.0,2016,84.375,1600000US0616580
Cottonwood,606.0,564.0,2016,93.06930693069307,1600000US0616630
Coulterville,11.0,11.0,2016,100.0,1600000US0616644
Courtland,58.0,58.0,2016,100.0,1600000US0616714
Covelo,97.0,81.0,2016,83.50515463917526,1600000US0616728
Covina,2604.0,2473.0,2016,94.96927803379415,1600000US0616742
Crescent City,780.0,716.0,2016,91.7948717948718,1600000US0617022
Cressey,35.0,31.0,2016,88.57142857142857,1600000US0617078
Crestline,143.0,136.0,2016,95.1048951048951,1600000US0617162
Creston,17.0,15.0,2016,88.23529411764706,1600000US0617232
Crockett,125.0,122.0,2016,97.6,1600000US0617274
Crows Landing,28.0,24.0,2016,85.71428571428571,1600000US0617428
Cudahy,1528.0,1489.0,2016,97.4476439790576,1600000US0617498
Culver City,2598.0,2473.0,2016,95.18860662047729,1600000US0617568
Cupertino,3191.0,3132.0,2016,98.15104982764024,1600000US0617610
Cutler,293.0,290.0,2016,98.97610921501706,1600000US0617708
Cuyama,17.0,17.0,2016,100.0,1600000US0617727
Cypress,2423.0,2375.0,2016,98.01898472967395,1600000US0617750
Daly City,2530.0,2454.0,2016,96.99604743083003,1600000US0617918
Dana Point,980.0,879.0,2016,89.6938775510204,1600000US0617946
Danville,3331.0,3201.0,2016,96.09726808766136,1600000US0617988
Davenport,43.0,33.0,2016,76.74418604651163,1600000US0618086
Davis,2629.0,2552.0,2016,97.07112970711297,1600000US0618100
Del Mar,297.0,278.0,2016,93.60269360269359,1600000US0618506
Del Rey,71.0,69.0,2016,97.1830985915493,1600000US0618674
Del Rey Oaks,21.0,21.0,2016,100.0,1600000US0618688
Delano,2600.0,2579.0,2016,99.1923076923077,1600000US0618394
Delhi,623.0,614.0,2016,98.5553772070626,1600000US0618464
Denair,273.0,252.0,2016,92.3076923076923,1600000US0618856
Descanso,84.0,80.0,2016,95.23809523809523,1600000US0618940
Desert Hot Springs,1512.0,1477.0,2016,97.68518518518519,1600000US0618996
Diamond Bar,1893.0,1822.0,2016,96.24933967247755,1600000US0619192
Diamond Springs,120.0,108.0,2016,90.0,1600000US0619220
Dinuba,1333.0,1318.0,2016,98.87471867966991,1600000US0619318
Discovery Bay,282.0,264.0,2016,93.61702127659575,1600000US0619339
Dixon,767.0,742.0,2016,96.74054758800521,1600000US0619402
Dobbins,14.0,11.0,2016,78.57142857142857,1600000US0619416
Dorris,92.0,89.0,2016,96.73913043478261,1600000US0619584
Dos Palos,580.0,579.0,2016,99.82758620689656,1600000US0619612
Douglas City,44.0,35.0,2016,79.54545454545455,1600000US0619724
Downey,4455.0,4325.0,2016,97.08193041526376,1600000US0619766
Doyle,51.0,36.0,2016,70.58823529411765,1600000US0619878
Duarte,976.0,950.0,2016,97.3360655737705,1600000US0619990
Dublin,3460.0,3399.0,2016,98.23699421965318,1600000US0620018
Ducor,33.0,33.0,2016,100.0,1600000US0620032
Dunsmuir,24.0,24.0,2016,100.0,1600000US0620242
Durham,189.0,178.0,2016,94.17989417989418,1600000US0620270
Earlimart,615.0,611.0,2016,99.34959349593497,1600000US0620438
East Nicolaus,252.0,157.0,2016,62.301587301587304,1600000US0620900
East Palo Alto,1193.0,1176.0,2016,98.57502095557417,1600000US0620956
East Rancho Dominguez,93.0,87.0,2016,93.54838709677419,1600000US0621034
East Whittier,49.0,44.0,2016,89.79591836734694,1600000US0621292
Eastvale,1922.0,1866.0,2016,97.08636836628513,1600000US0621230
Edgewood,45.0,39.0,2016,86.66666666666667,1600000US0621530
Edwards AFB,223.0,221.0,2016,99.10313901345292,1600000US0621600
El Cajon,6730.0,6482.0,2016,96.3150074294205,1600000US0621712
El Centro,2720.0,2673.0,2016,98.2720588235294,1600000US0621782
El Cerrito,2226.0,2154.0,2016,96.7654986522911,1600000US0621796
El Cerrito,2226.0,2154.0,2016,96.7654986522911,1600000US0621810
El Dorado Hills,1908.0,1828.0,2016,95.80712788259959,1600000US0621880
El Granada,51.0,47.0,2016,92.15686274509804,1600000US0621936
El Monte,4784.0,4751.0,2016,99.31020066889631,1600000US0622230
El Nido,32.0,32.0,2016,100.0,1600000US0622286
El Paso de Robles (Paso Robles),1710.0,1602.0,2016,93.6842105263158,1600000US0622300
El Portal,24.0,24.0,2016,100.0,1600000US0622328
El Segundo,1032.0,1009.0,2016,97.77131782945736,1600000US0622412
El Sobrante (Contra Costa County),548.0,513.0,2016,93.61313868613139,1600000US0622454
Elk Creek,25.0,25.0,2016,100.0,1600000US0622006
Elk Grove,7311.0,7117.0,2016,97.34646423197921,1600000US0622020
Elverta,64.0,58.0,2016,90.625,1600000US0622524
Emeryville,212.0,207.0,2016,97.64150943396226,1600000US0622594
Empire,181.0,178.0,2016,98.34254143646409,1600000US0622622
Encinitas,3451.0,3204.0,2016,92.84265430310055,1600000US0622678
Escalon,656.0,619.0,2016,94.35975609756098,1600000US0622790
Escondido,7501.0,7055.0,2016,94.0541261165178,1600000US0622804
Esparto,201.0,197.0,2016,98.00995024875621,1600000US0622846
Etna,61.0,50.0,2016,81.9672131147541,1600000US0622972
Eureka,1608.0,1486.0,2016,92.41293532338308,1600000US0623042
Exeter,484.0,470.0,2016,97.10743801652893,1600000US0623126
Fair Oaks,1103.0,965.0,2016,87.48866727107888,1600000US0623294
Fairfax,470.0,442.0,2016,94.04255319148936,1600000US0623168
Fairfield,4137.0,4015.0,2016,97.0510031423737,1600000US0623182
Fall River Mills,58.0,46.0,2016,79.3103448275862,1600000US0623532
Fallbrook,1563.0,1495.0,2016,95.64939219449776,1600000US0623462
Farmersville,435.0,431.0,2016,99.08045977011494,1600000US0623616
Farmington,25.0,24.0,2016,96.0,1600000US0623630
Fellows,10.0,10.0,2016,100.0,1600000US0623812
Felton,385.0,329.0,2016,85.45454545454545,1600000US0623826
Ferndale,127.0,115.0,2016,90.5511811023622,1600000US0623910
Fillmore,895.0,873.0,2016,97.54189944134079,1600000US0624092
Firebaugh,628.0,625.0,2016,99.52229299363057,1600000US0624134
Folsom,2785.0,2638.0,2016,94.721723518851,1600000US0624638
Fontana,9754.0,9646.0,2016,98.89276194381792,1600000US0624680
Forest Ranch,16.0,13.0,2016,81.25,1600000US0624918
Foresthill,112.0,100.0,2016,89.28571428571429,1600000US0624834
Forestville,102.0,95.0,2016,93.13725490196079,1600000US0624960
Fort Bragg,472.0,445.0,2016,94.27966101694916,1600000US0625058
Fort Irwin,509.0,506.0,2016,99.41060903732809,1600000US0625114
Fort Jones,103.0,90.0,2016,87.37864077669903,1600000US0625128
Fortuna,523.0,442.0,2016,84.51242829827916,1600000US0625296
Foster City,2022.0,1987.0,2016,98.26904055390703,1600000US0625338
Fountain Valley,2509.0,2397.0,2016,95.5360701474691,1600000US0625380
Fowler,506.0,500.0,2016,98.81422924901186,1600000US0625436
Frazier Park,72.0,64.0,2016,88.88888888888889,1600000US0625534
Freedom,285.0,277.0,2016,97.19298245614036,1600000US0625576
Fremont,10652.0,10442.0,2016,98.028539241457,1600000US0626000
French Camp,240.0,233.0,2016,97.08333333333333,1600000US0626028
Fresno,28562.0,27694.0,2016,96.96099712905259,1600000US0627000
Fullerton,5413.0,5213.0,2016,96.30519120635506,1600000US0628000
Galt,1145.0,1114.0,2016,97.29257641921397,1600000US0628112
Garberville,22.0,10.0,2016,45.45454545454545,1600000US0628154
Garden Grove,8059.0,7867.0,2016,97.61757041816603,1600000US0629000
Gardena,2396.0,2224.0,2016,92.82136894824707,1600000US0628168
Georgetown,89.0,79.0,2016,88.76404494382022,1600000US0629350
Gerber,117.0,112.0,2016,95.72649572649573,1600000US0629392
Geyserville,42.0,40.0,2016,95.23809523809523,1600000US0629420
Gilroy,2648.0,2570.0,2016,97.05438066465257,1600000US0629504
Glen Ellen,43.0,42.0,2016,97.67441860465115,1600000US0630028
Glendale,4948.0,4744.0,2016,95.87712206952304,1600000US0630000
Glendora,2414.0,2296.0,2016,95.11184755592377,1600000US0630014
Gold River,178.0,170.0,2016,95.50561797752809,1600000US0630345
Goleta,1432.0,1350.0,2016,94.27374301675978,1600000US0630378
Gonzales,536.0,515.0,2016,96.0820895522388,1600000US0630392
Goshen,44.0,44.0,2016,100.0,1600000US0630476
Grand Terrace,826.0,818.0,2016,99.0314769975787,1600000US0630658
Granite Bay,681.0,619.0,2016,90.8957415565345,1600000US0630693
Grass Valley,1370.0,1230.0,2016,89.78102189781022,1600000US0630798
Greenfield,1848.0,1842.0,2016,99.67532467532467,1600000US0630987
Greenfield,1848.0,1842.0,2016,99.67532467532467,1600000US0630994
Greenville,46.0,40.0,2016,86.95652173913044,1600000US0631162
Grenada,33.0,31.0,2016,93.93939393939394,1600000US0631246
Gridley,555.0,547.0,2016,98.55855855855856,1600000US0631260
Groveland,52.0,52.0,2016,100.0,1600000US0631372
Grover Beach,320.0,297.0,2016,92.8125,1600000US0631393
Guadalupe,401.0,400.0,2016,99.75062344139651,1600000US0631414
Guerneville,109.0,95.0,2016,87.1559633027523,1600000US0631470
Gustine,347.0,336.0,2016,96.82997118155619,1600000US0631568
Hacienda Heights,1882.0,1831.0,2016,97.29011689691818,1600000US0631596
Half Moon Bay,734.0,712.0,2016,97.00272479564033,1600000US0631708
Hamilton City,160.0,156.0,2016,97.5,1600000US0631890
Hanford,3023.0,2915.0,2016,96.42739000992393,1600000US0631960
Happy Camp,28.0,25.0,2016,89.28571428571429,1600000US0632030
Hawaiian Gardens,528.0,525.0,2016,99.43181818181817,1600000US0632506
Hawthorne,3720.0,3552.0,2016,95.48387096774194,1600000US0632548
Hayfork,36.0,30.0,2016,83.33333333333334,1600000US0632562
Hayward,6110.0,5984.0,2016,97.93780687397708,1600000US0633000
Healdsburg,679.0,636.0,2016,93.66715758468335,1600000US0633056
Heber,282.0,279.0,2016,98.93617021276596,1600000US0633084
Hemet,4180.0,4045.0,2016,96.77033492822966,1600000US0633182
Herald,102.0,99.0,2016,97.05882352941177,1600000US0633294
Hercules,548.0,541.0,2016,98.72262773722628,1600000US0633308
Herlong,22.0,15.0,2016,68.18181818181817,1600000US0633336
Hermosa Beach,527.0,509.0,2016,96.58444022770398,1600000US0633364
Hesperia,4409.0,4283.0,2016,97.14220911771376,1600000US0633434
Hickman,240.0,192.0,2016,80.0,1600000US0633504
Highland,2303.0,2236.0,2016,97.09075119409466,1600000US0633588
Hillsborough,596.0,578.0,2016,96.97986577181209,1600000US0633798
Hilmar-Irwin,513.0,504.0,2016,98.24561403508771,1600000US0633861
Hollister,2205.0,2147.0,2016,97.36961451247166,1600000US0634120
Holtville,293.0,287.0,2016,97.95221843003414,1600000US0634246
Hoopa,113.0,109.0,2016,96.46017699115043,1600000US0634540
Hughson,453.0,430.0,2016,94.92273730684326,1600000US0634904
Huntington Beach,7617.0,7141.0,2016,93.75082053301826,1600000US0636000
Huntington Park,3774.0,3627.0,2016,96.10492845786963,1600000US0636056
Huron,406.0,400.0,2016,98.52216748768473,1600000US0636084
Hydesville,42.0,41.0,2016,97.61904761904762,1600000US0636126
Idyllwild-Pine Cove,76.0,71.0,2016,93.42105263157895,1600000US0636203
Imperial,903.0,891.0,2016,98.67109634551495,1600000US0636280
Imperial Beach,984.0,956.0,2016,97.15447154471545,1600000US0636294
Indian Wells,124.0,117.0,2016,94.35483870967742,1600000US0636434
Indio,3385.0,3335.0,2016,98.52289512555392,1600000US0636448
Industry,223.0,219.0,2016,98.20627802690582,1600000US0636490
Inglewood,3426.0,3079.0,2016,89.871570344425,1600000US0636546
Inverness,21.0,20.0,2016,95.23809523809523,1600000US0636616
Inyokern,52.0,47.0,2016,90.38461538461539,1600000US0636658
Ione,116.0,103.0,2016,88.79310344827587,1600000US0636672
Irvine,10516.0,9920.0,2016,94.33244579688095,1600000US0636770
Irwindale,152.0,143.0,2016,94.07894736842105,1600000US0636826
Isleton,24.0,24.0,2016,100.0,1600000US0636882
Ivanhoe,184.0,181.0,2016,98.36956521739131,1600000US0636910
Jackson,501.0,457.0,2016,91.21756487025948,1600000US0636980
Jacumba,20.0,20.0,2016,100.0,1600000US0637022
Jamestown,163.0,127.0,2016,77.91411042944786,1600000US0637106
Jamul,253.0,228.0,2016,90.11857707509881,1600000US0637120
Janesville,82.0,81.0,2016,98.78048780487805,1600000US0637134
Joshua Tree,135.0,123.0,2016,91.11111111111111,1600000US0637554
Julian,702.0,544.0,2016,77.49287749287748,1600000US0637582
Junction City,31.0,25.0,2016,80.64516129032258,1600000US0637596
Jurupa Valley,3481.0,3404.0,2016,97.78799195633438,1600000US0637692
Kelseyville,354.0,339.0,2016,95.76271186440678,1600000US0638044
Kensington,273.0,261.0,2016,95.6043956043956,1600000US0638086
Kentfield,390.0,377.0,2016,96.66666666666667,1600000US0638114
