county,city,vac_info_type,enrollment,vaccinated,year
Imperial,Salton City,ChildCareData,22.0,22.0,2011-2012
Imperial,Seeley,7thGradeData,85.0,85.0,2011-2012
Imperial,Seeley,ChildCareData,35.0,35.0,2011-2012
Imperial,Seeley,KindergartenData,53.0,45.0,2011-2012
Imperial,Westmorland,7thGradeData,85.0,85.0,2011-2012
Imperial,Westmorland,ChildCareData,48.0,47.0,2011-2012
Imperial,Westmorland,KindergartenData,51.0,51.0,2011-2012
Imperial,Winterhaven,7thGradeData,283.0,282.0,2011-2012
Imperial,Winterhaven,ChildCareData,18.0,16.0,2011-2012
Imperial,Winterhaven,KindergartenData,74.0,61.0,2011-2012
Inyo,Big Pine,7thGradeData,96.0,95.0,2011-2012
Inyo,Big Pine,ChildCareData,19.0,19.0,2011-2012
Inyo,Big Pine,KindergartenData,20.0,20.0,2011-2012
Inyo,Bishop,7thGradeData,993.0,982.0,2011-2012
Inyo,Bishop,ChildCareData,167.0,159.0,2011-2012
Inyo,Bishop,KindergartenData,168.0,164.0,2011-2012
Inyo,Lone Pine,7thGradeData,223.0,221.0,2011-2012
Inyo,Lone Pine,ChildCareData,45.0,44.0,2011-2012
Inyo,Lone Pine,KindergartenData,38.0,38.0,2011-2012
Inyo,Los Angeles,7thGradeData,408.0,401.0,2011-2012
Kern,Arvin,7thGradeData,3189.0,3182.0,2011-2012
Kern,Arvin,ChildCareData,277.0,275.0,2011-2012
Kern,Arvin,KindergartenData,459.0,454.0,2011-2012
Kern,Bakersfield,7thGradeData,53722.0,52798.0,2011-2012
Kern,Bakersfield,ChildCareData,6408.0,6185.0,2011-2012
Kern,Bakersfield,KindergartenData,9947.0,9495.0,2011-2012
Kern,Boron,7thGradeData,268.0,255.0,2011-2012
Kern,Boron,ChildCareData,39.0,33.0,2011-2012
Kern,Boron,KindergartenData,45.0,40.0,2011-2012
Kern,Buttonwillow,7thGradeData,68.0,66.0,2011-2012
Kern,Buttonwillow,ChildCareData,39.0,39.0,2011-2012
Kern,Buttonwillow,KindergartenData,53.0,53.0,2011-2012
Kern,California City,7thGradeData,795.0,776.0,2011-2012
Kern,California City,ChildCareData,114.0,107.0,2011-2012
Kern,California City,KindergartenData,167.0,133.0,2011-2012
Kern,Delano,7thGradeData,6250.0,6232.0,2011-2012
Kern,Delano,ChildCareData,922.0,900.0,2011-2012
Kern,Delano,KindergartenData,868.0,777.0,2011-2012
Kern,Edwards AFB,7thGradeData,632.0,629.0,2011-2012
Kern,Edwards AFB,KindergartenData,130.0,128.0,2011-2012
Kern,Fellows,7thGradeData,11.0,11.0,2011-2012
Kern,Frazier Park,ChildCareData,32.0,31.0,2011-2012
Kern,Inyokern,ChildCareData,37.0,32.0,2011-2012
Kern,Inyokern,KindergartenData,24.0,17.0,2011-2012
Kern,Kernville,KindergartenData,33.0,32.0,2011-2012
Kern,Lake Isabella,7thGradeData,707.0,685.0,2011-2012
Kern,Lake Isabella,ChildCareData,75.0,67.0,2011-2012
Kern,Lake Isabella,KindergartenData,72.0,68.0,2011-2012
Kern,Lamont,7thGradeData,639.0,635.0,2011-2012
Kern,Lamont,ChildCareData,327.0,321.0,2011-2012
Kern,Lamont,KindergartenData,381.0,354.0,2011-2012
Kern,Lebec,7thGradeData,510.0,425.0,2011-2012
Kern,Lebec,KindergartenData,63.0,55.0,2011-2012
Kern,Lost Hills,7thGradeData,105.0,105.0,2011-2012
Kern,Lost Hills,ChildCareData,20.0,20.0,2011-2012
Kern,Lost Hills,KindergartenData,79.0,79.0,2011-2012
Kern,Maricopa,7thGradeData,116.0,116.0,2011-2012
Kern,Maricopa,ChildCareData,20.0,18.0,2011-2012
Kern,Maricopa,KindergartenData,20.0,19.0,2011-2012
Kern,McFarland,7thGradeData,1287.0,1287.0,2011-2012
Kern,McFarland,ChildCareData,172.0,172.0,2011-2012
Kern,McFarland,KindergartenData,297.0,287.0,2011-2012
Kern,McKittrick,7thGradeData,10.0,9.0,2011-2012
Kern,Mojave,7thGradeData,345.0,338.0,2011-2012
Kern,Mojave,ChildCareData,28.0,26.0,2011-2012
Kern,Mojave,KindergartenData,89.0,64.0,2011-2012
Kern,Pine Mountain Club,KindergartenData,12.0,12.0,2011-2012
Kern,Ridgecrest,7thGradeData,2417.0,2387.0,2011-2012
Kern,Ridgecrest,ChildCareData,443.0,420.0,2011-2012
Kern,Ridgecrest,KindergartenData,424.0,354.0,2011-2012
Kern,Rosamond,7thGradeData,1362.0,1338.0,2011-2012
Kern,Rosamond,ChildCareData,101.0,97.0,2011-2012
Kern,Rosamond,KindergartenData,263.0,253.0,2011-2012
Kern,Shafter,7thGradeData,2290.0,2278.0,2011-2012
Kern,Shafter,ChildCareData,247.0,244.0,2011-2012
Kern,Shafter,KindergartenData,446.0,442.0,2011-2012
Kern,Simi Valley,7thGradeData,287.0,197.0,2011-2012
Kern,Simi Valley,KindergartenData,25.0,17.0,2011-2012
Kern,Taft,7thGradeData,1516.0,1500.0,2011-2012
Kern,Taft,ChildCareData,253.0,240.0,2011-2012
Kern,Taft,KindergartenData,276.0,263.0,2011-2012
Kern,Tehachapi,7thGradeData,2170.0,2005.0,2011-2012
Kern,Tehachapi,ChildCareData,266.0,233.0,2011-2012
Kern,Tehachapi,KindergartenData,361.0,321.0,2011-2012
Kern,Tupman,7thGradeData,25.0,23.0,2011-2012
Kern,Tupman,KindergartenData,27.0,23.0,2011-2012
Kern,Wasco,7thGradeData,2523.0,2515.0,2011-2012
Kern,Wasco,ChildCareData,256.0,253.0,2011-2012
Kern,Wasco,KindergartenData,481.0,474.0,2011-2012
Kern,Weldon,7thGradeData,61.0,61.0,2011-2012
Kern,Weldon,KindergartenData,25.0,20.0,2011-2012
Kings,Armona,7thGradeData,249.0,245.0,2011-2012
Kings,Armona,ChildCareData,91.0,90.0,2011-2012
Kings,Armona,KindergartenData,106.0,94.0,2011-2012
Kings,Avenal,7thGradeData,992.0,992.0,2011-2012
Kings,Avenal,ChildCareData,222.0,216.0,2011-2012
Kings,Avenal,KindergartenData,213.0,211.0,2011-2012
Kings,Corcoran,7thGradeData,1408.0,1407.0,2011-2012
Kings,Corcoran,ChildCareData,165.0,164.0,2011-2012
Kings,Corcoran,KindergartenData,283.0,263.0,2011-2012
Kings,El Segundo,7thGradeData,52.0,34.0,2011-2012
Kings,Hanford,7thGradeData,6068.0,6019.0,2011-2012
Kings,Hanford,ChildCareData,1001.0,935.0,2011-2012
Kings,Hanford,KindergartenData,1127.0,1097.0,2011-2012
Kings,Kettleman City,7thGradeData,56.0,56.0,2011-2012
Kings,Kettleman City,ChildCareData,38.0,38.0,2011-2012
Kings,Kettleman City,KindergartenData,37.0,36.0,2011-2012
Kings,Lemoore,7thGradeData,3356.0,3323.0,2011-2012
Kings,Lemoore,ChildCareData,370.0,365.0,2011-2012
Kings,Lemoore,KindergartenData,625.0,611.0,2011-2012
Kings,Lemoore Station,7thGradeData,191.0,189.0,2011-2012
Kings,Lemoore Station,ChildCareData,48.0,47.0,2011-2012
Kings,Lemoore Station,KindergartenData,84.0,84.0,2011-2012
Kings,Simi Valley,7thGradeData,380.0,234.0,2011-2012
Kings,Simi Valley,KindergartenData,54.0,31.0,2011-2012
Kings,Stratford,7thGradeData,63.0,63.0,2011-2012
Kings,Stratford,ChildCareData,35.0,34.0,2011-2012
Kings,Stratford,KindergartenData,38.0,38.0,2011-2012
Kings,Vista,7thGradeData,49.0,48.0,2011-2012
Lake,Clearlake,7thGradeData,250.0,244.0,2011-2012
Lake,Clearlake,ChildCareData,216.0,199.0,2011-2012
Lake,Clearlake,KindergartenData,174.0,158.0,2011-2012
Lake,Clearlake Oaks,7thGradeData,56.0,48.0,2011-2012
Lake,Clearlake Oaks,ChildCareData,15.0,10.0,2011-2012
Lake,Clearlake Oaks,KindergartenData,34.0,31.0,2011-2012
Lake,Cobb,ChildCareData,20.0,12.0,2011-2012
Lake,Cobb,KindergartenData,22.0,17.0,2011-2012
Lake,Kelseyville,7thGradeData,822.0,782.0,2011-2012
Lake,Kelseyville,ChildCareData,72.0,72.0,2011-2012
Lake,Kelseyville,KindergartenData,118.0,113.0,2011-2012
Lake,Lakeport,7thGradeData,697.0,662.0,2011-2012
Lake,Lakeport,ChildCareData,146.0,132.0,2011-2012
Lake,Lakeport,KindergartenData,141.0,121.0,2011-2012
Lake,Lower Lake,7thGradeData,1019.0,964.0,2011-2012
Lake,Lower Lake,ChildCareData,49.0,42.0,2011-2012
Lake,Lower Lake,KindergartenData,78.0,67.0,2011-2012
Lake,Lucerne,7thGradeData,48.0,46.0,2011-2012
Lake,Lucerne,ChildCareData,24.0,20.0,2011-2012
Lake,Lucerne,KindergartenData,30.0,19.0,2011-2012
Lake,Middletown,7thGradeData,797.0,717.0,2011-2012
Lake,Middletown,ChildCareData,78.0,77.0,2011-2012
Lake,Middletown,KindergartenData,71.0,67.0,2011-2012
Lake,Upper Lake,7thGradeData,442.0,421.0,2011-2012
Lake,Upper Lake,ChildCareData,38.0,35.0,2011-2012
Lake,Upper Lake,KindergartenData,48.0,45.0,2011-2012
Lassen,Alturas,7thGradeData,108.0,40.0,2011-2012
Lassen,Alturas,KindergartenData,28.0,8.0,2011-2012
Lassen,Bieber,7thGradeData,103.0,99.0,2011-2012
Lassen,Bieber,KindergartenData,13.0,13.0,2011-2012
Lassen,Doyle,7thGradeData,297.0,287.0,2011-2012
Lassen,Doyle,KindergartenData,34.0,34.0,2011-2012
Lassen,Herlong,7thGradeData,88.0,84.0,2011-2012
Lassen,Herlong,ChildCareData,20.0,20.0,2011-2012
Lassen,Herlong,KindergartenData,15.0,12.0,2011-2012
Lassen,Janesville,7thGradeData,89.0,81.0,2011-2012
Lassen,Janesville,ChildCareData,16.0,16.0,2011-2012
Lassen,Janesville,KindergartenData,28.0,25.0,2011-2012
Lassen,Litchfield,7thGradeData,51.0,48.0,2011-2012
Lassen,Litchfield,KindergartenData,30.0,22.0,2011-2012
Lassen,Susanville,7thGradeData,1347.0,1309.0,2011-2012
Lassen,Susanville,ChildCareData,196.0,178.0,2011-2012
Lassen,Susanville,KindergartenData,163.0,157.0,2011-2012
Lassen,Termo,7thGradeData,10.0,10.0,2011-2012
Lassen,Westwood,7thGradeData,261.0,255.0,2011-2012
Lassen,Westwood,ChildCareData,18.0,13.0,2011-2012
Lassen,Westwood,KindergartenData,18.0,17.0,2011-2012
Los Angeles,Acton,7thGradeData,779.0,579.0,2011-2012
Los Angeles,Acton,KindergartenData,62.0,57.0,2011-2012
Los Angeles,Agoura Hills,7thGradeData,2883.0,2764.0,2011-2012
Los Angeles,Agoura Hills,ChildCareData,413.0,391.0,2011-2012
Los Angeles,Agoura Hills,KindergartenData,323.0,251.0,2011-2012
Los Angeles,Agua Dulce,KindergartenData,34.0,32.0,2011-2012
Los Angeles,Alhambra,7thGradeData,7762.0,7731.0,2011-2012
Los Angeles,Alhambra,ChildCareData,1149.0,1109.0,2011-2012
Los Angeles,Alhambra,KindergartenData,842.0,822.0,2011-2012
Los Angeles,Altadena,7thGradeData,691.0,649.0,2011-2012
Los Angeles,Altadena,ChildCareData,662.0,606.0,2011-2012
Los Angeles,Altadena,KindergartenData,482.0,410.0,2011-2012
Los Angeles,Arcadia,7thGradeData,6038.0,5983.0,2011-2012
Los Angeles,Arcadia,ChildCareData,964.0,916.0,2011-2012
Los Angeles,Arcadia,KindergartenData,689.0,674.0,2011-2012
Los Angeles,Artesia,7thGradeData,690.0,686.0,2011-2012
Los Angeles,Artesia,ChildCareData,520.0,515.0,2011-2012
Los Angeles,Artesia,KindergartenData,411.0,389.0,2011-2012
Los Angeles,Avalon,7thGradeData,311.0,307.0,2011-2012
Los Angeles,Avalon,ChildCareData,43.0,34.0,2011-2012
Los Angeles,Avalon,KindergartenData,57.0,56.0,2011-2012
Los Angeles,Azusa,7thGradeData,2983.0,2966.0,2011-2012
Los Angeles,Azusa,ChildCareData,705.0,698.0,2011-2012
Los Angeles,Azusa,KindergartenData,800.0,779.0,2011-2012
Los Angeles,Baldwin Park,7thGradeData,7137.0,7113.0,2011-2012
Los Angeles,Baldwin Park,ChildCareData,1219.0,1203.0,2011-2012
Los Angeles,Baldwin Park,KindergartenData,1266.0,1255.0,2011-2012
Los Angeles,Bell,7thGradeData,4646.0,4646.0,2011-2012
Los Angeles,Bell,ChildCareData,93.0,93.0,2011-2012
Los Angeles,Bell,KindergartenData,713.0,658.0,2011-2012
Los Angeles,Bell Gardens,7thGradeData,4571.0,4553.0,2011-2012
Los Angeles,Bell Gardens,ChildCareData,918.0,917.0,2011-2012
Los Angeles,Bell Gardens,KindergartenData,732.0,722.0,2011-2012
Los Angeles,Bellflower,7thGradeData,4086.0,4052.0,2011-2012
Los Angeles,Bellflower,ChildCareData,909.0,880.0,2011-2012
Los Angeles,Bellflower,KindergartenData,737.0,722.0,2011-2012
Los Angeles,Beverly Hills,7thGradeData,2788.0,2705.0,2011-2012
Los Angeles,Beverly Hills,ChildCareData,435.0,391.0,2011-2012
Los Angeles,Beverly Hills,KindergartenData,287.0,219.0,2011-2012
Los Angeles,Burbank,7thGradeData,20324.0,19856.0,2011-2012
Los Angeles,Burbank,ChildCareData,2854.0,2736.0,2011-2012
Los Angeles,Burbank,KindergartenData,2244.0,2170.0,2011-2012
Los Angeles,Calabasas,7thGradeData,3857.0,3724.0,2011-2012
Los Angeles,Calabasas,ChildCareData,285.0,232.0,2011-2012
Los Angeles,Calabasas,KindergartenData,464.0,407.0,2011-2012
Los Angeles,Carson,7thGradeData,7034.0,6962.0,2011-2012
Los Angeles,Carson,ChildCareData,611.0,523.0,2011-2012
Los Angeles,Carson,KindergartenData,1075.0,866.0,2011-2012
Los Angeles,Castaic,7thGradeData,720.0,713.0,2011-2012
Los Angeles,Castaic,ChildCareData,204.0,174.0,2011-2012
Los Angeles,Castaic,KindergartenData,354.0,329.0,2011-2012
Los Angeles,Cerritos,7thGradeData,8338.0,8279.0,2011-2012
Los Angeles,Cerritos,ChildCareData,434.0,417.0,2011-2012
Los Angeles,Cerritos,KindergartenData,704.0,683.0,2011-2012
Los Angeles,Claremont,7thGradeData,3847.0,3753.0,2011-2012
Los Angeles,Claremont,ChildCareData,682.0,655.0,2011-2012
Los Angeles,Claremont,KindergartenData,560.0,532.0,2011-2012
Los Angeles,Commerce,7thGradeData,453.0,451.0,2011-2012
Los Angeles,Commerce,ChildCareData,80.0,68.0,2011-2012
Los Angeles,Commerce,KindergartenData,173.0,171.0,2011-2012
Los Angeles,Compton,7thGradeData,10235.0,10185.0,2011-2012
Los Angeles,Compton,ChildCareData,2233.0,2163.0,2011-2012
Los Angeles,Compton,KindergartenData,2221.0,2137.0,2011-2012
Los Angeles,Covina,7thGradeData,9556.0,9448.0,2011-2012
Los Angeles,Covina,ChildCareData,761.0,742.0,2011-2012
Los Angeles,Covina,KindergartenData,1068.0,1005.0,2011-2012
Los Angeles,Cudahy,7thGradeData,1513.0,1512.0,2011-2012
Los Angeles,Cudahy,ChildCareData,393.0,388.0,2011-2012
Los Angeles,Cudahy,KindergartenData,388.0,341.0,2011-2012
Los Angeles,Culver City,7thGradeData,4559.0,4426.0,2011-2012
Los Angeles,Culver City,ChildCareData,1154.0,1016.0,2011-2012
Los Angeles,Culver City,KindergartenData,788.0,738.0,2011-2012
Los Angeles,Diamond Bar,7thGradeData,4798.0,4758.0,2011-2012
Los Angeles,Diamond Bar,ChildCareData,704.0,681.0,2011-2012
Los Angeles,Diamond Bar,KindergartenData,557.0,546.0,2011-2012
Los Angeles,Downey,7thGradeData,13074.0,12929.0,2011-2012
Los Angeles,Downey,ChildCareData,1241.0,1210.0,2011-2012
Los Angeles,Downey,KindergartenData,1532.0,1491.0,2011-2012
Los Angeles,Duarte,7thGradeData,1858.0,1847.0,2011-2012
Los Angeles,Duarte,ChildCareData,432.0,418.0,2011-2012
Los Angeles,Duarte,KindergartenData,316.0,307.0,2011-2012
Los Angeles,East Rancho Dominguez,ChildCareData,76.0,70.0,2011-2012
Los Angeles,East Whittier,ChildCareData,48.0,44.0,2011-2012
Los Angeles,El Monte,7thGradeData,9766.0,9748.0,2011-2012
Los Angeles,El Monte,ChildCareData,1685.0,1621.0,2011-2012
Los Angeles,El Monte,KindergartenData,1999.0,1973.0,2011-2012
Los Angeles,El Segundo,7thGradeData,2069.0,2035.0,2011-2012
Los Angeles,El Segundo,ChildCareData,392.0,376.0,2011-2012
Los Angeles,El Segundo,KindergartenData,282.0,258.0,2011-2012
Los Angeles,Gardena,7thGradeData,4071.0,4051.0,2011-2012
Los Angeles,Gardena,ChildCareData,848.0,816.0,2011-2012
Los Angeles,Gardena,KindergartenData,1026.0,822.0,2011-2012
Los Angeles,Glendale,7thGradeData,8588.0,8470.0,2011-2012
Los Angeles,Glendale,ChildCareData,2282.0,2192.0,2011-2012
Los Angeles,Glendale,KindergartenData,1640.0,1546.0,2011-2012
Los Angeles,Glendora,7thGradeData,4978.0,4870.0,2011-2012
Los Angeles,Glendora,ChildCareData,1000.0,911.0,2011-2012
Los Angeles,Glendora,KindergartenData,769.0,746.0,2011-2012
Los Angeles,Gorman,7thGradeData,12.0,12.0,2011-2012
Los Angeles,Gorman,KindergartenData,96.0,51.0,2011-2012
Los Angeles,Hacienda Heights,7thGradeData,5587.0,5447.0,2011-2012
Los Angeles,Hacienda Heights,ChildCareData,554.0,544.0,2011-2012
Los Angeles,Hacienda Heights,KindergartenData,660.0,643.0,2011-2012
Los Angeles,Hawaiian Gardens,7thGradeData,450.0,446.0,2011-2012
Los Angeles,Hawaiian Gardens,ChildCareData,271.0,268.0,2011-2012
Los Angeles,Hawaiian Gardens,KindergartenData,149.0,148.0,2011-2012
Los Angeles,Hawthorne,7thGradeData,6620.0,6456.0,2011-2012
Los Angeles,Hawthorne,ChildCareData,952.0,937.0,2011-2012
Los Angeles,Hawthorne,KindergartenData,1524.0,1480.0,2011-2012
Los Angeles,Hermosa Beach,7thGradeData,295.0,290.0,2011-2012
Los Angeles,Hermosa Beach,ChildCareData,95.0,71.0,2011-2012
Los Angeles,Hermosa Beach,KindergartenData,160.0,144.0,2011-2012
Los Angeles,Huntington Park,7thGradeData,8488.0,8463.0,2011-2012
Los Angeles,Huntington Park,ChildCareData,693.0,675.0,2011-2012
Los Angeles,Huntington Park,KindergartenData,1280.0,1170.0,2011-2012
Los Angeles,Industry,7thGradeData,1746.0,1722.0,2011-2012
Los Angeles,Industry,ChildCareData,48.0,36.0,2011-2012
Los Angeles,Inglewood,7thGradeData,7522.0,7326.0,2011-2012
Los Angeles,Inglewood,ChildCareData,2004.0,1958.0,2011-2012
Los Angeles,Inglewood,KindergartenData,1247.0,1161.0,2011-2012
Los Angeles,Irwindale,7thGradeData,4063.0,3984.0,2011-2012
Los Angeles,Irwindale,ChildCareData,96.0,85.0,2011-2012
Los Angeles,La Canada Flintridge,7thGradeData,3901.0,3850.0,2011-2012
Los Angeles,La Canada Flintridge,ChildCareData,853.0,812.0,2011-2012
Los Angeles,La Canada Flintridge,KindergartenData,361.0,352.0,2011-2012
Los Angeles,La Crescenta-Montrose,7thGradeData,5520.0,5429.0,2011-2012
Los Angeles,La Crescenta-Montrose,ChildCareData,638.0,625.0,2011-2012
Los Angeles,La Crescenta-Montrose,KindergartenData,450.0,423.0,2011-2012
Los Angeles,La Habra,KindergartenData,223.0,217.0,2011-2012
Los Angeles,La Habra Heights,ChildCareData,174.0,144.0,2011-2012
Los Angeles,La Mirada,7thGradeData,3758.0,3713.0,2011-2012
Los Angeles,La Mirada,ChildCareData,396.0,376.0,2011-2012
Los Angeles,La Mirada,KindergartenData,537.0,518.0,2011-2012
Los Angeles,La Puente,7thGradeData,8073.0,7965.0,2011-2012
Los Angeles,La Puente,ChildCareData,1909.0,1839.0,2011-2012
Los Angeles,La Puente,KindergartenData,1724.0,1697.0,2011-2012
Los Angeles,La Verne,7thGradeData,4301.0,4242.0,2011-2012
Los Angeles,La Verne,ChildCareData,247.0,236.0,2011-2012
Los Angeles,La Verne,KindergartenData,374.0,365.0,2011-2012
Los Angeles,Lake Hughes,7thGradeData,217.0,210.0,2011-2012
Los Angeles,Lake Hughes,KindergartenData,32.0,23.0,2011-2012
Los Angeles,Lakewood,7thGradeData,10840.0,10743.0,2011-2012
Los Angeles,Lakewood,ChildCareData,642.0,599.0,2011-2012
Los Angeles,Lakewood,KindergartenData,1296.0,1238.0,2011-2012
Los Angeles,Lancaster,7thGradeData,13808.0,13445.0,2011-2012
Los Angeles,Lancaster,ChildCareData,1881.0,1786.0,2011-2012
Los Angeles,Lancaster,KindergartenData,2643.0,2538.0,2011-2012
Los Angeles,Lawndale,7thGradeData,6364.0,6291.0,2011-2012
Los Angeles,Lawndale,ChildCareData,575.0,566.0,2011-2012
Los Angeles,Lawndale,KindergartenData,533.0,522.0,2011-2012
Los Angeles,Lennox,7thGradeData,1705.0,1705.0,2011-2012
Los Angeles,Lennox,ChildCareData,907.0,891.0,2011-2012
Los Angeles,Lennox,KindergartenData,616.0,611.0,2011-2012
Los Angeles,Leona Valley,7thGradeData,26.0,26.0,2011-2012
Los Angeles,Leona Valley,KindergartenData,19.0,18.0,2011-2012
Los Angeles,Littlerock,7thGradeData,2035.0,1952.0,2011-2012
Los Angeles,Littlerock,KindergartenData,129.0,82.0,2011-2012
Los Angeles,Lomita,7thGradeData,1290.0,1277.0,2011-2012
Los Angeles,Lomita,ChildCareData,759.0,742.0,2011-2012
Los Angeles,Lomita,KindergartenData,274.0,252.0,2011-2012
Los Angeles,Long  Beach,7thGradeData,946.0,943.0,2011-2012
Los Angeles,Long Beach,7thGradeData,32879.0,32381.0,2011-2012
Los Angeles,Long Beach,ChildCareData,7703.0,7364.0,2011-2012
Los Angeles,Long Beach,KindergartenData,6339.0,6077.0,2011-2012
Los Angeles,Los Angeles,7thGradeData,280173.0,276736.0,2011-2012
Los Angeles,Los Angeles,ChildCareData,55507.0,51685.0,2011-2012
Los Angeles,Los Angeles,KindergartenData,48925.0,43549.0,2011-2012
Los Angeles,Lynwood,7thGradeData,6489.0,6242.0,2011-2012
Los Angeles,Lynwood,ChildCareData,1138.0,1097.0,2011-2012
Los Angeles,Lynwood,KindergartenData,1259.0,1233.0,2011-2012
Los Angeles,Malibu,7thGradeData,1188.0,1168.0,2011-2012
Los Angeles,Malibu,ChildCareData,222.0,176.0,2011-2012
Los Angeles,Malibu,KindergartenData,133.0,107.0,2011-2012
Los Angeles,Manhattan Beach,7thGradeData,3467.0,3385.0,2011-2012
Los Angeles,Manhattan Beach,ChildCareData,1764.0,1705.0,2011-2012
Los Angeles,Manhattan Beach,KindergartenData,717.0,674.0,2011-2012
Los Angeles,Marina del Rey,7thGradeData,178.0,178.0,2011-2012
Los Angeles,Marina del Rey,ChildCareData,98.0,97.0,2011-2012
Los Angeles,Maywood,7thGradeData,1315.0,1311.0,2011-2012
Los Angeles,Maywood,ChildCareData,397.0,387.0,2011-2012
Los Angeles,Maywood,KindergartenData,465.0,434.0,2011-2012
Los Angeles,Mission Hills,7thGradeData,1645.0,1632.0,2011-2012
Los Angeles,Mission Hills,ChildCareData,156.0,145.0,2011-2012
Los Angeles,Mission Hills,KindergartenData,109.0,106.0,2011-2012
Los Angeles,Monrovia,7thGradeData,2837.0,2744.0,2011-2012
Los Angeles,Monrovia,ChildCareData,589.0,578.0,2011-2012
Los Angeles,Monrovia,KindergartenData,467.0,440.0,2011-2012
Los Angeles,Montebello,7thGradeData,10429.0,10349.0,2011-2012
Los Angeles,Montebello,ChildCareData,449.0,442.0,2011-2012
Los Angeles,Montebello,KindergartenData,801.0,783.0,2011-2012
Los Angeles,Monterey Park,7thGradeData,2058.0,2051.0,2011-2012
Los Angeles,Monterey Park,ChildCareData,744.0,731.0,2011-2012
Los Angeles,Monterey Park,KindergartenData,683.0,626.0,2011-2012
Los Angeles,North Hollywood,KindergartenData,1660.0,1559.0,2011-2012
Los Angeles,Norwalk,7thGradeData,6376.0,6275.0,2011-2012
Los Angeles,Norwalk,ChildCareData,1221.0,1211.0,2011-2012
Los Angeles,Norwalk,KindergartenData,1415.0,1377.0,2011-2012
Los Angeles,Palmdale,7thGradeData,17276.0,16872.0,2011-2012
Los Angeles,Palmdale,ChildCareData,1864.0,1805.0,2011-2012
Los Angeles,Palmdale,KindergartenData,2785.0,2674.0,2011-2012
Los Angeles,Palos Verdes Estates,7thGradeData,2886.0,2726.0,2011-2012
Los Angeles,Palos Verdes Estates,ChildCareData,347.0,329.0,2011-2012
Los Angeles,Palos Verdes Estates,KindergartenData,172.0,164.0,2011-2012
