facility_num,county,is_public,city,facility_name,enrollment,n,pct,vac_info_type,reported
434411589,Santa Clara,PRIVATE,Cupertino,BRIGHT HORIZONS AT STEVENS CREEK,20,19,95,ChildCareData,Y
434400084,Santa Clara,PRIVATE,Cupertino,BRIGHT HORIZONS CHILDREN'S CENTER,65,58,89,ChildCareData,Y
434400313,Santa Clara,PRIVATE,San Jose,BRIGHT HORIZONS-SAN JOSE,44,41,95,ChildCareData,Y
434413153,Santa Clara,PRIVATE,San Jose,BRIGHTSTAR CHRISTIAN ACADEMY PRESCHOOL,38,36,95,ChildCareData,Y
434413070,Santa Clara,PRIVATE,San Jose,BUILDING BLOCK PRESCHOOL,20,19,95,ChildCareData,Y
434414565,Santa Clara,PRIVATE,Los Gatos,BUILDING BLOCKS COOPERATIVE PRESCHOOL,43,40,95,ChildCareData,Y
434415070,Santa Clara,PRIVATE,Milpitas,CALAVERAS MONTESSORI SCHOOL,30,28,95,ChildCareData,Y
430703885,Santa Clara,PRIVATE,Sunnyvale,CALIFORNIA YOUNG WORLD # 5,74,64,86,ChildCareData,Y
430710384,Santa Clara,PRIVATE,San Jose,CALVARY CHAPEL CHRISTIAN SCHOOL,62,58,94,ChildCareData,Y
434408007,Santa Clara,PRIVATE,Campbell,CAMPBELL CHILD DEVELOPMENT CENTER,21,19,95,ChildCareData,Y
430706089,Santa Clara,PRIVATE,Campbell,CAMPBELL CHRISTIAN EARLY CHILDHOOD CENTER,111,109,98,ChildCareData,Y
430701596,Santa Clara,PRIVATE,Campbell,CAMPBELL PARENTS PARTICIPATION PRESCHOOL,56,53,95,ChildCareData,Y
434407974,Santa Clara,PRIVATE,Campbell,CANYON HEIGHTS ACADEMY,40,38,95,ChildCareData,Y
434406724,Santa Clara,PUBLIC,Campbell,CAPRI PRESCHOOL,56,54,98,ChildCareData,Y
430710106,Santa Clara,PRIVATE,Sunnyvale,CARING HEARTS CHILD DEV.CENTER,43,40,95,ChildCareData,Y
430700114,Santa Clara,PRIVATE,San Jose,CARTER AVENUE CHRISTIAN PRESCHOOL AND DAYCARE,46,43,95,ChildCareData,Y
434400386,Santa Clara,PRIVATE,Palo Alto,CASA DEI BAMBINI SCHOOL,62,60,98,ChildCareData,Y
434408733,Santa Clara,PUBLIC,Campbell,CASTLEMONT PRESCHOOL,32,30,95,ChildCareData,Y
434400230,Santa Clara,PUBLIC,Mountain View,CASTRO PRESCHOOL,78,76,98,ChildCareData,Y
430710107,Santa Clara,PRIVATE,San Jose,CATHEDRAL OF FAITH LEARNING CENTER,53,50,94,ChildCareData,Y
434408911,Santa Clara,PRIVATE,Sunnyvale,CATHOLIC ACADEMY OF SUNNYVALE PRESCHOOL,34,32,95,ChildCareData,Y
434404923,Santa Clara,PUBLIC,Palo Alto,CCLC AT STANFORD WEST,75,73,98,ChildCareData,Y
434404998,Santa Clara,PUBLIC,Palo Alto,CCLC IN DOWNTOWN PALO ALTO,45,42,93,ChildCareData,Y
434400451,Santa Clara,PRIVATE,Los Altos,CCLC PRESCHOOL IN LOS ALTOS,65,63,98,ChildCareData,Y
434400065,Santa Clara,PRIVATE,Sunnyvale,CCLC PRESCHOOL IN SUNNYVALE,134,132,99,ChildCareData,Y
434400077,Santa Clara,PRIVATE,San Jose,CENTRAL NURSERY SCHOOL,39,37,95,ChildCareData,Y
434408025,Santa Clara,PRIVATE,Campbell,"CENTRO ARMONIA PRESCHOOL, INC.",78,76,98,ChildCareData,Y
430700130,Santa Clara,PRIVATE,Saratoga,CHALLENGER PRE-SCHOOL #2,77,75,98,ChildCareData,Y
434403575,Santa Clara,PRIVATE,Palo Alto,CHALLENGER SCHOOL,167,165,99,ChildCareData,Y
434408059,Santa Clara,PRIVATE,San Jose,CHALLENGER SCHOOL,108,106,99,ChildCareData,Y
434400467,Santa Clara,PRIVATE,San Jose,CHALLENGER SCHOOL,181,179,99,ChildCareData,Y
434404888,Santa Clara,PRIVATE,San Jose,CHALLENGER SCHOOL,264,261,99,ChildCareData,Y
434400459,Santa Clara,PRIVATE,San Jose,CHALLENGER SCHOOL,77,75,98,ChildCareData,Y
434408058,Santa Clara,PRIVATE,San Jose,CHALLENGER SCHOOL,134,132,99,ChildCareData,Y
430710539,Santa Clara,PRIVATE,Sunnyvale,CHALLENGER SCHOOL,166,164,99,ChildCareData,Y
434412733,Santa Clara,PRIVATE,Santa Clara,CHAM SARANG ACADEMY,39,37,95,ChildCareData,Y
434410632,Santa Clara,PRIVATE,Sunnyvale,CHAMPION KINDER INTERNATIONAL SCHOOL,106,104,99,ChildCareData,Y
434413753,Santa Clara,PRIVATE,San Jose,CHAMPION SCHOOL,22,20,95,ChildCareData,Y
430706092,Santa Clara,HEAD START,San Jose,CHANDLER TRIPP HEAD START,32,30,95,ChildCareData,Y
430700932,Santa Clara,PRIVATE,Stanford,CHILDREN'S CENTER OF STANFORD COMMUNITY - BIG KIDS,102,100,99,ChildCareData,Y
434413685,Santa Clara,PRIVATE,San Jose,CHILDREN'S HOUSE ACADEMY,48,45,95,ChildCareData,Y
430702036,Santa Clara,PRIVATE,Los Altos,CHILDREN'S HOUSE OF LOS ALTOS,219,216,99,ChildCareData,Y
434410599,Santa Clara,PRIVATE,Los Altos Hills,CHILDREN'S HOUSE OF LOS ALTOS,62,60,98,ChildCareData,Y
434411998,Santa Clara,PRIVATE,Mountain View,CHILDREN'S LEARNING COTTAGE PRESCHOOL,32,30,95,ChildCareData,Y
434413201,Santa Clara,PUBLIC,Santa Clara,CHILDREN'S WORLD BILINGUAL MONTESSORI,50,49,98,ChildCareData,Y
434400029,Santa Clara,HEAD START,Gilroy,CHRISTOPHER RANCH HEAD START,20,19,95,ChildCareData,Y
434411410,Santa Clara,PUBLIC,San Jose,CIRCLE TIME CHILD DEVELOPMENT CENTER,26,24,95,ChildCareData,Y
434404323,Santa Clara,PRIVATE,Milpitas,CISCO FAMILY CONNECTION,202,199,99,ChildCareData,Y
434413886,Santa Clara,PRIVATE,Mountain View,CITY OF MOUNTAIN VIEW LEARNING LINKS,66,63,95,ChildCareData,Y
434411585,Santa Clara,PRIVATE,Los Altos,CLC FOOTHILL PRESCHOOL,26,24,95,ChildCareData,Y
430701197,Santa Clara,PUBLIC,Palo Alto,COLLEGE TERRACE CHILDREN'S CENTER,28,26,95,ChildCareData,Y
434412001,Santa Clara,PRIVATE,Sunnyvale,COMMUNITY FIRST SCHOOL,45,42,95,ChildCareData,Y
434412740,Santa Clara,PRIVATE,Palo Alto,CORNERSTONE MANDARIN CHINESE IMMERSION SCHOOL,41,38,95,ChildCareData,Y
434400049,Santa Clara,PRIVATE,Palo Alto,COUNTRY DAY LITTLE SCHOOL,21,19,95,ChildCareData,Y
434413042,Santa Clara,PRIVATE,Palo Alto,COVENANT CHILDREN'S CENTER,43,40,95,ChildCareData,Y
434400346,Santa Clara,PRIVATE,San Jose,CREATIVE BEGINNINGS PRESCHOOL,58,56,98,ChildCareData,Y
434414100,Santa Clara,PRIVATE,Sunnyvale,CREATIVE EXPLORERS,36,34,95,ChildCareData,Y
434413746,Santa Clara,PRIVATE,Campbell,CREATIVE HABITAT CHILDREN'S CENTER,39,33,85,ChildCareData,Y
434410801,Santa Clara,PRIVATE,San Jose,CREATIVE MINDS CHILD DEVELOPMENT CENTER,48,45,95,ChildCareData,Y
434400501,Santa Clara,PRIVATE,Gilroy,CREATIVE PLAY LEARNING CENTER,66,64,98,ChildCareData,Y
434410834,Santa Clara,PRIVATE,Milpitas,CRESCENT MONTESSORI SCHOOL,82,77,94,ChildCareData,Y
434410783,Santa Clara,PRIVATE,Palo Alto,CRESCENT PARK COMMUNITY CHILD CARE,70,68,98,ChildCareData,Y
434407591,Santa Clara,PRIVATE,Milpitas,"CROSSING EARLY CHILD CARE AND LEARNING CENTER, THE",40,38,95,ChildCareData,Y
434413103,Santa Clara,PRIVATE,Morgan Hill,CROSSROADS CHRISTIAN SCHOOL PRESCHOOL,62,60,98,ChildCareData,Y
430709820,Santa Clara,PRIVATE,Sunnyvale,CUPERTINO COOP NURSERY SCHOOL,88,85,97,ChildCareData,Y
434404985,Santa Clara,PUBLIC,San Jose,DAHL STATE PRESCHOOL/HEAD START,52,50,98,ChildCareData,Y
434413130,Santa Clara,HEAD START,San Jose,DANIEL LAIRON HEAD START,65,63,98,ChildCareData,Y
434413022,Santa Clara,PRIVATE,Milpitas,"DAY STAR MONTESSORI SCHOOL, INC.",73,71,98,ChildCareData,Y
430710174,Santa Clara,PUBLIC,Cupertino,DE ANZA COLLEGE CHILD DEVELOPMENT CENTER,113,111,98,ChildCareData,Y
434413966,Santa Clara,PUBLIC,San Jose,DEL ROBLE CDC,30,28,95,ChildCareData,Y
434408921,Santa Clara,PRIVATE,Cupertino,DELIGHT MONTESSORI LLC.,44,41,93,ChildCareData,Y
430709483,Santa Clara,PRIVATE,Sunnyvale,DELOR MONTESSORI,67,65,98,ChildCareData,Y
434407972,Santa Clara,PRIVATE,Palo Alto,DISCOVERY CHILDREN'S GARDEN,34,32,95,ChildCareData,Y
430700096,Santa Clara,PRIVATE,San Jose,DISCOVERY PARENT CHILD PRESCHOOL,78,76,98,ChildCareData,Y
434400388,Santa Clara,PRIVATE,San Jose,"DISCOVERY YEARS, THE",30,28,95,ChildCareData,Y
430700018,Santa Clara,PRIVATE,Palo Alto,DOWNTOWN CHILDREN'S CTR,25,23,95,ChildCareData,Y
