,county,city,vac_info_type,n
1784,Santa Cruz,Boulder Creek,7thGradeData,54
1785,Santa Cruz,Boulder Creek,ChildCareData,25
1786,Santa Cruz,Boulder Creek,KindergartenData,207
1787,Santa Cruz,Capitola,7thGradeData,242
1788,Santa Cruz,Capitola,ChildCareData,78
1789,Santa Cruz,Capitola,KindergartenData,45
1790,Santa Cruz,Felton,7thGradeData,210
1791,Santa Cruz,Felton,ChildCareData,65
1792,Santa Cruz,Felton,KindergartenData,93
1793,Santa Cruz,Freedom,ChildCareData,163
1794,Santa Cruz,Freedom,KindergartenData,170
1795,Santa Cruz,La Selva Beach,ChildCareData,44
1796,Santa Cruz,Mount Hermon,ChildCareData,37
1797,Santa Cruz,Santa Cruz,7thGradeData,743
1798,Santa Cruz,Santa Cruz,ChildCareData,814
1799,Santa Cruz,Santa Cruz,KindergartenData,755
1800,Santa Cruz,Scotts Valley,7thGradeData,218
1801,Santa Cruz,Scotts Valley,ChildCareData,304
1802,Santa Cruz,Scotts Valley,KindergartenData,138
1803,Santa Cruz,Soquel,ChildCareData,183
1804,Santa Cruz,Soquel,KindergartenData,130
1805,Santa Cruz,Watsonville,7thGradeData,1372
1806,Santa Cruz,Watsonville,ChildCareData,861
1807,Santa Cruz,Watsonville,KindergartenData,1371
1808,Shasta,Anderson,7thGradeData,152
1809,Shasta,Anderson,ChildCareData,146
1810,Shasta,Anderson,KindergartenData,268
1811,Shasta,Bella Vista,7thGradeData,34
1812,Shasta,Bella Vista,ChildCareData,28
1813,Shasta,Bella Vista,KindergartenData,36
1814,Shasta,Burney,7thGradeData,45
1815,Shasta,Burney,ChildCareData,30
1816,Shasta,Burney,KindergartenData,71
1817,Shasta,Cottonwood,7thGradeData,117
1818,Shasta,Cottonwood,ChildCareData,77
1819,Shasta,Cottonwood,KindergartenData,122
1820,Shasta,Fall River Mills,KindergartenData,50
1821,Shasta,McArthur,7thGradeData,30
1822,Shasta,Millville,7thGradeData,22
1823,Shasta,Millville,KindergartenData,24
1824,Shasta,Palo Cedro,7thGradeData,101
1825,Shasta,Palo Cedro,ChildCareData,75
1826,Shasta,Palo Cedro,KindergartenData,112
1827,Shasta,Redding,7thGradeData,1122
1828,Shasta,Redding,ChildCareData,1485
1829,Shasta,Redding,KindergartenData,1259
1830,Shasta,Shasta,KindergartenData,22
1831,Shasta,Shasta Lake,7thGradeData,92
1832,Shasta,Shasta Lake,ChildCareData,19
1833,Shasta,Shasta Lake,KindergartenData,109
1834,Shasta,Shingletown,7thGradeData,19
1835,Shasta,Shingletown,KindergartenData,25
1836,Sierra,Loyalton,7thGradeData,21
1837,Sierra,Loyalton,ChildCareData,26
1838,Siskiyou,Dorris,7thGradeData,20
1839,Siskiyou,Dorris,ChildCareData,39
1840,Siskiyou,Dorris,KindergartenData,25
1841,Siskiyou,Etna,ChildCareData,20
1842,Siskiyou,Etna,KindergartenData,27
1843,Siskiyou,Fort Jones,7thGradeData,38
1844,Siskiyou,Fort Jones,ChildCareData,22
1845,Siskiyou,Grenada,KindergartenData,34
1846,Siskiyou,Happy Camp,KindergartenData,19
1847,Siskiyou,Montague,ChildCareData,23
1848,Siskiyou,Montague,KindergartenData,19
1849,Siskiyou,Mount Shasta,7thGradeData,82
1850,Siskiyou,Mount Shasta,ChildCareData,47
1851,Siskiyou,Mount Shasta,KindergartenData,77
1852,Siskiyou,Weed,7thGradeData,65
1853,Siskiyou,Weed,ChildCareData,20
1854,Siskiyou,Weed,KindergartenData,49
1855,Siskiyou,Yreka,7thGradeData,92
1856,Siskiyou,Yreka,ChildCareData,149
1857,Siskiyou,Yreka,KindergartenData,133
1858,Solano,Benicia,7thGradeData,405
1859,Solano,Benicia,ChildCareData,368
1860,Solano,Benicia,KindergartenData,381
1861,Solano,Dixon,7thGradeData,285
1862,Solano,Dixon,ChildCareData,261
1863,Solano,Dixon,KindergartenData,299
1864,Solano,Fairfield,7thGradeData,1777
1865,Solano,Fairfield,ChildCareData,845
1866,Solano,Fairfield,KindergartenData,1819
1867,Solano,Rio Vista,ChildCareData,34
1868,Solano,Suisun City,7thGradeData,358
1869,Solano,Suisun City,ChildCareData,48
1870,Solano,Suisun City,KindergartenData,378
1871,Solano,Vacaville,7thGradeData,1000
1872,Solano,Vacaville,ChildCareData,826
1873,Solano,Vacaville,KindergartenData,1273
1874,Solano,Vallejo,7thGradeData,1081
1875,Solano,Vallejo,ChildCareData,420
1876,Solano,Vallejo,KindergartenData,1505
1877,Sonoma,Boyes Hot Springs,ChildCareData,35
1878,Sonoma,Cloverdale,7thGradeData,96
1879,Sonoma,Cloverdale,ChildCareData,40
1880,Sonoma,Cloverdale,KindergartenData,137
1881,Sonoma,Cotati,7thGradeData,44
1882,Sonoma,Cotati,ChildCareData,154
1883,Sonoma,Cotati,KindergartenData,44
1884,Sonoma,Forestville,7thGradeData,39
1885,Sonoma,Forestville,ChildCareData,16
1886,Sonoma,Forestville,KindergartenData,34
1887,Sonoma,Geyserville,KindergartenData,19
1888,Sonoma,Glen Ellen,KindergartenData,39
1889,Sonoma,Guerneville,7thGradeData,36
1890,Sonoma,Guerneville,ChildCareData,38
1891,Sonoma,Guerneville,KindergartenData,29
1892,Sonoma,Healdsburg,7thGradeData,142
1893,Sonoma,Healdsburg,ChildCareData,193
1894,Sonoma,Healdsburg,KindergartenData,230
1895,Sonoma,Kenwood,KindergartenData,19
1896,Sonoma,Monte Rio,ChildCareData,19
1897,Sonoma,Occidental,7thGradeData,20
1898,Sonoma,Occidental,KindergartenData,37
1899,Sonoma,Penngrove,ChildCareData,66
1900,Sonoma,Penngrove,KindergartenData,67
1901,Sonoma,Petaluma,7thGradeData,931
1902,Sonoma,Petaluma,ChildCareData,944
1903,Sonoma,Petaluma,KindergartenData,1079
1904,Sonoma,Rohnert Park,7thGradeData,473
1905,Sonoma,Rohnert Park,ChildCareData,329
1906,Sonoma,Rohnert Park,KindergartenData,475
1907,Sonoma,Santa Rosa,7thGradeData,2528
1908,Sonoma,Santa Rosa,ChildCareData,2731
1909,Sonoma,Santa Rosa,KindergartenData,3014
1910,Sonoma,Sebastopol,7thGradeData,279
1911,Sonoma,Sebastopol,ChildCareData,181
1912,Sonoma,Sebastopol,KindergartenData,334
1913,Sonoma,Simi Valley,7thGradeData,40
1914,Sonoma,Simi Valley,KindergartenData,17
1915,Sonoma,Sonoma,7thGradeData,369
1916,Sonoma,Sonoma,ChildCareData,410
1917,Sonoma,Sonoma,KindergartenData,349
1918,Sonoma,Windsor,7thGradeData,416
1919,Sonoma,Windsor,ChildCareData,212
1920,Sonoma,Windsor,KindergartenData,161
1921,Stanislaus,Ceres,7thGradeData,1034
1922,Stanislaus,Ceres,ChildCareData,578
1923,Stanislaus,Ceres,KindergartenData,943
1924,Stanislaus,Crows Landing,KindergartenData,18
1925,Stanislaus,Denair,7thGradeData,88
1926,Stanislaus,Denair,KindergartenData,112
1927,Stanislaus,Empire,7thGradeData,76
1928,Stanislaus,Empire,ChildCareData,32
1929,Stanislaus,Empire,KindergartenData,48
1930,Stanislaus,Hickman,7thGradeData,107
1931,Stanislaus,Hickman,KindergartenData,105
1932,Stanislaus,Hughson,7thGradeData,231
1933,Stanislaus,Hughson,ChildCareData,45
1934,Stanislaus,Hughson,KindergartenData,166
1935,Stanislaus,Keyes,7thGradeData,28
1936,Stanislaus,Keyes,ChildCareData,91
1937,Stanislaus,Keyes,KindergartenData,140
1938,Stanislaus,Knights Ferry,KindergartenData,19
1939,Stanislaus,Modesto,7thGradeData,3493
1940,Stanislaus,Modesto,ChildCareData,3165
1941,Stanislaus,Modesto,KindergartenData,4070
1942,Stanislaus,Newman,7thGradeData,212
1943,Stanislaus,Newman,ChildCareData,143
1944,Stanislaus,Newman,KindergartenData,244
1945,Stanislaus,Oakdale,7thGradeData,426
1946,Stanislaus,Oakdale,ChildCareData,264
1947,Stanislaus,Oakdale,KindergartenData,494
1948,Stanislaus,Patterson,7thGradeData,440
1949,Stanislaus,Patterson,ChildCareData,348
1950,Stanislaus,Patterson,KindergartenData,453
1951,Stanislaus,Riverbank,7thGradeData,208
1952,Stanislaus,Riverbank,ChildCareData,91
1953,Stanislaus,Riverbank,KindergartenData,395
1954,Stanislaus,Salida,ChildCareData,131
1955,Stanislaus,Salida,KindergartenData,192
1956,Stanislaus,Turlock,7thGradeData,736
1957,Stanislaus,Turlock,ChildCareData,1114
1958,Stanislaus,Turlock,KindergartenData,1024
1959,Stanislaus,Valley Home,KindergartenData,21
1960,Stanislaus,Waterford,7thGradeData,201
1961,Stanislaus,Waterford,ChildCareData,94
1962,Stanislaus,Waterford,KindergartenData,304
1963,Stanislaus,Westley,ChildCareData,22
1964,Stanislaus,Westley,KindergartenData,44
1965,Sutter,East Nicolaus,7thGradeData,49
1966,Sutter,East Nicolaus,KindergartenData,112
1967,Sutter,Live Oak,7thGradeData,127
1968,Sutter,Live Oak,ChildCareData,112
1969,Sutter,Live Oak,KindergartenData,195
1970,Sutter,Meridian,7thGradeData,27
1971,Sutter,Meridian,KindergartenData,20
1972,Sutter,Pleasant Grove,7thGradeData,20
1973,Sutter,Pleasant Grove,KindergartenData,24
1974,Sutter,Simi Valley,7thGradeData,58
1975,Sutter,Simi Valley,KindergartenData,21
1976,Sutter,Sutter,7thGradeData,44
1977,Sutter,Sutter,ChildCareData,21
1978,Sutter,Sutter,KindergartenData,62
1979,Sutter,Yuba City,7thGradeData,1084
1980,Sutter,Yuba City,ChildCareData,1214
1981,Sutter,Yuba City,KindergartenData,1166
1982,Tehama,Corning,7thGradeData,197
1983,Tehama,Corning,ChildCareData,197
1984,Tehama,Corning,KindergartenData,262
1985,Tehama,Cottonwood,7thGradeData,109
1986,Tehama,Cottonwood,ChildCareData,71
1987,Tehama,Cottonwood,KindergartenData,103
1988,Tehama,Gerber,7thGradeData,39
1989,Tehama,Gerber,KindergartenData,49
1990,Tehama,Los Molinos,7thGradeData,72
1991,Tehama,Los Molinos,KindergartenData,94
1992,Tehama,Orland,ChildCareData,21
1993,Tehama,Red Bluff,7thGradeData,292
1994,Tehama,Red Bluff,ChildCareData,349
1995,Tehama,Red Bluff,KindergartenData,404
1996,Tehama,Tehama,ChildCareData,39
1997,Trinity,Douglas City,7thGradeData,18
1998,Trinity,Hayfork,7thGradeData,19
1999,Trinity,Hayfork,KindergartenData,22
2000,Trinity,Weaverville,7thGradeData,40
2001,Trinity,Weaverville,ChildCareData,20
2002,Trinity,Weaverville,KindergartenData,52
2003,Tulare,Alpaugh,7thGradeData,28
2004,Tulare,Alpaugh,ChildCareData,19
2005,Tulare,Alpaugh,KindergartenData,47
2006,Tulare,Cutler,ChildCareData,157
2007,Tulare,Cutler,KindergartenData,92
2008,Tulare,Delano,7thGradeData,21
2009,Tulare,Delano,KindergartenData,25
2010,Tulare,Dinuba,7thGradeData,541
2011,Tulare,Dinuba,ChildCareData,143
2012,Tulare,Dinuba,KindergartenData,555
2013,Tulare,Earlimart,7thGradeData,197
2014,Tulare,Earlimart,ChildCareData,76
2015,Tulare,Earlimart,KindergartenData,252
2016,Tulare,Exeter,7thGradeData,195
2017,Tulare,Exeter,ChildCareData,101
2018,Tulare,Exeter,KindergartenData,219
2019,Tulare,Farmersville,7thGradeData,206
2020,Tulare,Farmersville,ChildCareData,38
2021,Tulare,Farmersville,KindergartenData,196
2022,Tulare,Ivanhoe,7thGradeData,29
2023,Tulare,Ivanhoe,ChildCareData,66
2024,Tulare,Ivanhoe,KindergartenData,87
2025,Tulare,Kingsburg,7thGradeData,38
2026,Tulare,Kingsburg,KindergartenData,62
2027,Tulare,Lemon Cove,7thGradeData,32
2028,Tulare,Lemon Cove,KindergartenData,39
2029,Tulare,Lindsay,7thGradeData,307
2030,Tulare,Lindsay,ChildCareData,295
2031,Tulare,Lindsay,KindergartenData,341
2032,Tulare,Orosi,7thGradeData,297
2033,Tulare,Orosi,ChildCareData,172
2034,Tulare,Orosi,KindergartenData,231
2035,Tulare,Pixley,7thGradeData,131
2036,Tulare,Pixley,ChildCareData,22
2037,Tulare,Pixley,KindergartenData,136
2038,Tulare,Porterville,7thGradeData,1557
2039,Tulare,Porterville,ChildCareData,648
2040,Tulare,Porterville,KindergartenData,1622
2041,Tulare,Richgrove,7thGradeData,64
2042,Tulare,Richgrove,ChildCareData,69
2043,Tulare,Richgrove,KindergartenData,79
2044,Tulare,Springville,7thGradeData,25
2045,Tulare,Strathmore,7thGradeData,136
2046,Tulare,Strathmore,ChildCareData,74
2047,Tulare,Strathmore,KindergartenData,131
2048,Tulare,Terra Bella,7thGradeData,90
2049,Tulare,Terra Bella,KindergartenData,162
2050,Tulare,Tipton,7thGradeData,57
2051,Tulare,Tipton,ChildCareData,28
2052,Tulare,Tipton,KindergartenData,81
2053,Tulare,Traver,7thGradeData,23
2054,Tulare,Traver,KindergartenData,27
2055,Tulare,Tulare,7thGradeData,1338
2056,Tulare,Tulare,ChildCareData,641
2057,Tulare,Tulare,KindergartenData,1624
2058,Tulare,Tule Reservation,ChildCareData,41
2059,Tulare,Visalia,7thGradeData,2411
2060,Tulare,Visalia,ChildCareData,1376
2061,Tulare,Visalia,KindergartenData,2659
2062,Tulare,Woodlake,7thGradeData,163
2063,Tulare,Woodlake,ChildCareData,143
2064,Tulare,Woodlake,KindergartenData,205
2065,Tulare,Woodville,ChildCareData,53
2066,Tuolumne,Columbia,7thGradeData,51
2067,Tuolumne,Columbia,KindergartenData,67
2068,Tuolumne,Groveland,7thGradeData,21
2069,Tuolumne,Groveland,KindergartenData,26
2070,Tuolumne,Jamestown,7thGradeData,35
2071,Tuolumne,Jamestown,ChildCareData,16
2072,Tuolumne,Jamestown,KindergartenData,72
2073,Tuolumne,Sonora,7thGradeData,135
2074,Tuolumne,Sonora,ChildCareData,312
2075,Tuolumne,Sonora,KindergartenData,209
2076,Tuolumne,Soulsbyville,7thGradeData,49
2077,Tuolumne,Soulsbyville,KindergartenData,43
2078,Tuolumne,Tuolumne City,7thGradeData,32
2079,Tuolumne,Tuolumne City,ChildCareData,32
2080,Tuolumne,Tuolumne City,KindergartenData,46
2081,Tuolumne,Twain Harte,7thGradeData,26
2082,Tuolumne,Twain Harte,KindergartenData,22
2083,Ventura,Camarillo,7thGradeData,1037
2084,Ventura,Camarillo,ChildCareData,1130
2085,Ventura,Camarillo,KindergartenData,1009
2086,Ventura,Fillmore,7thGradeData,280
2087,Ventura,Fillmore,ChildCareData,301
2088,Ventura,Fillmore,KindergartenData,282
2089,Ventura,Moorpark,7thGradeData,466
2090,Ventura,Moorpark,ChildCareData,379
2091,Ventura,Moorpark,KindergartenData,544
2092,Ventura,Oak Park,7thGradeData,360
2093,Ventura,Oak Park,ChildCareData,39
2094,Ventura,Oak Park,KindergartenData,273
2095,Ventura,Oak View,7thGradeData,23
2096,Ventura,Oak View,ChildCareData,19
2097,Ventura,Oak View,KindergartenData,37
2098,Ventura,Ojai,7thGradeData,252
2099,Ventura,Ojai,ChildCareData,262
2100,Ventura,Ojai,KindergartenData,222
2101,Ventura,Oxnard,7thGradeData,3414
2102,Ventura,Oxnard,ChildCareData,2804
2103,Ventura,Oxnard,KindergartenData,3684
2104,Ventura,Piru,KindergartenData,54
2105,Ventura,Port Hueneme,ChildCareData,166
2106,Ventura,Port Hueneme,KindergartenData,469
2107,Ventura,San Buenaventura (Ventura),7thGradeData,1449
2108,Ventura,San Buenaventura (Ventura),ChildCareData,2047
2109,Ventura,San Buenaventura (Ventura),KindergartenData,1386
2110,Ventura,Santa Paula,7thGradeData,528
2111,Ventura,Santa Paula,ChildCareData,320
2112,Ventura,Santa Paula,KindergartenData,521
2113,Ventura,Simi Valley,7thGradeData,1361
2114,Ventura,Simi Valley,ChildCareData,1390
2115,Ventura,Simi Valley,KindergartenData,1466
2116,Ventura,Somis,7thGradeData,58
2117,Ventura,Somis,ChildCareData,48
2118,Ventura,Somis,KindergartenData,119
2119,Ventura,Thousand Oaks,7thGradeData,1671
2120,Ventura,Thousand Oaks,ChildCareData,1894
2121,Ventura,Thousand Oaks,KindergartenData,1196
2122,Ventura,Westlake Village,7thGradeData,14
2123,Ventura,Westlake Village,ChildCareData,453
2124,Ventura,Westlake Village,KindergartenData,212
2125,Yolo,Davis,7thGradeData,713
2126,Yolo,Davis,ChildCareData,1175
2127,Yolo,Davis,KindergartenData,624
2128,Yolo,Dixon,ChildCareData,26
2129,Yolo,Esparto,7thGradeData,69
2130,Yolo,Esparto,ChildCareData,43
2131,Yolo,Esparto,KindergartenData,79
2132,Yolo,Knights Landing,KindergartenData,39
2133,Yolo,Madison,ChildCareData,51
2134,Yolo,West Sacramento,7thGradeData,584
2135,Yolo,West Sacramento,ChildCareData,392
2136,Yolo,West Sacramento,KindergartenData,810
2137,Yolo,Winters,7thGradeData,118
2138,Yolo,Winters,ChildCareData,168
2139,Yolo,Winters,KindergartenData,148
2140,Yolo,Woodland,7thGradeData,817
2141,Yolo,Woodland,ChildCareData,875
2142,Yolo,Woodland,KindergartenData,923
2143,Yuba,Beale AFB,ChildCareData,65
2144,Yuba,Beale AFB,KindergartenData,116
2145,Yuba,Browns Valley,KindergartenData,44
2146,Yuba,Challenge,KindergartenData,19
2147,Yuba,Marysville,7thGradeData,284
2148,Yuba,Marysville,ChildCareData,162
2149,Yuba,Marysville,KindergartenData,491
2150,Yuba,Olivehurst,7thGradeData,389
2151,Yuba,Olivehurst,ChildCareData,105
2152,Yuba,Olivehurst,KindergartenData,429
2153,Yuba,Plumas Lake,7thGradeData,126
2154,Yuba,Plumas Lake,ChildCareData,69
2155,Yuba,Plumas Lake,KindergartenData,172
2156,Yuba,Wheatland,7thGradeData,126
2157,Yuba,Wheatland,ChildCareData,94
2158,Yuba,Wheatland,KindergartenData,94
