FACILITY_NUMBER,COUNTY,pub_priv_headstart,CITY,STATE,FACILITY_NAME,ENROLLMENT,n,pct,vac_info_type,REPORTED
6120109,RIVERSIDE,PUBLIC,RIVERSIDE,CA,YSMAEL VILLEGAS MIDDLE,490,477,97,7th grade,Y
6032718,RIVERSIDE,PUBLIC,RIVERSIDE,CA,MAGNOLIA ELEMENTARY,96,93,97,kindergarten,Y
6031587,RIVERSIDE,PUBLIC,RIVERSIDE,CA,TWINHILL ELEMENTARY,100,97,97,kindergarten,Y
6032569,RIVERSIDE,PUBLIC,RIVERSIDE,CA,CASTLE VIEW ELEMENTARY,107,103,96,kindergarten,Y
6032726,RIVERSIDE,PUBLIC,RIVERSIDE,CA,MONROE ELEMENTARY,110,106,96,kindergarten,Y
6031520,RIVERSIDE,PUBLIC,RIVERSIDE,CA,COLLETT ELEMENTARY,111,107,96,kindergarten,Y
6031546,RIVERSIDE,PUBLIC,RIVERSIDE,CA,LA GRANADA ELEMENTARY,115,110,96,kindergarten,Y
6032528,RIVERSIDE,PUBLIC,RIVERSIDE,CA,ADAMS ELEMENTARY,93,89,96,kindergarten,Y
334809782,RIVERSIDE,PUBLIC,RIVERSIDE,CA,"LOVETT'S CHILDREN, INC.",22,20,95,childcare,Y
334814630,RIVERSIDE,PUBLIC,RIVERSIDE,CA,RUSD.EMERSON ELEMENTARY,48,45,95,childcare,Y
334841761,RIVERSIDE,PUBLIC,RIVERSIDE,CA,RUSD/ADAMS ELEMENTARY SCHOOL,48,45,95,childcare,Y
334801398,RIVERSIDE,PUBLIC,RIVERSIDE,CA,RUSD/EDUCATIONAL OPTIONS CENTER STATE PRESCHOOL,47,44,95,childcare,Y
334843516,RIVERSIDE,PUBLIC,RIVERSIDE,CA,RUSD/HARRISON ELEMENTARY SCHOOL.ROOM 3,24,22,95,childcare,Y
334819908,RIVERSIDE,PUBLIC,RIVERSIDE,CA,RUSD/HAWTHORNE ELEMENTARY SCHOOL,47,44,95,childcare,Y
330910852,RIVERSIDE,PUBLIC,RIVERSIDE,CA,RUSD/HIGHGROVE HEADSTART STATE PRESCHOOL,27,25,95,childcare,Y
334816661,RIVERSIDE,PUBLIC,RIVERSIDE,CA,RUSD/HIGHLAND ELEMENTARY,47,44,95,childcare,Y
334820663,RIVERSIDE,PUBLIC,RIVERSIDE,CA,RUSD/JACKSON ELEMENTARY SCHOOL,32,30,95,childcare,Y
334841156,RIVERSIDE,PUBLIC,RIVERSIDE,CA,RUSD/MADISON ELEMENTARY SCHOOL,32,30,95,childcare,Y
334818064,RIVERSIDE,PUBLIC,RIVERSIDE,CA,RUSD/MAGNOLIA ELEMENTARY SCHOOL,48,45,95,childcare,Y
334816894,RIVERSIDE,PUBLIC,RIVERSIDE,CA,RUSD/MONROE ELEMENTARY,48,45,95,childcare,Y
