FACILITY_NUMBER,COUNTY,pub_priv_headstart,CITY,FACILITY_NAME,ENROLLMENT,n,pct,vac_info_type,REPORTED
13422425,ALAMEDA,PRIVATE,LIVERMORE,KIDDIE ACADEMY,29,.,95,childcare,Y
10200356,ALAMEDA,PRIVATE,ALAMEDA,KIDDIE KAMPUS COOPERATIVE PLAY SCHOOL,31,.,95,childcare,Y
13415189,ALAMEDA,PRIVATE,FREMONT,KIDDO LAND LEARNING CENTER,45,.,95,childcare,Y
13421340,ALAMEDA,PRIVATE,FREMONT,KIDS CORNER MONTESSORI,,.,.,childcare,N
13421331,ALAMEDA,PRIVATE,OAKLAND,KIDS INTO SPEAKING SPANISH,49,.,95,childcare,Y
13421349,ALAMEDA,PRIVATE,OAKLAND,KIDS KONNECT CHILD DEVELOPMENT CENTER,20,.,95,childcare,Y
10204515,ALAMEDA,PRIVATE,FREMONT,KIMBER HILLS PRESCHOOL,117,20,17,childcare,Y
13415772,ALAMEDA,UNKNOWN,DUBLIN,KINDERCARE LEARNING CENTER,,.,.,childcare,N
13414408,ALAMEDA,PRIVATE,FREMONT,KINDERCARE LEARNING CENTER,83,.,98,childcare,Y
13412601,ALAMEDA,PRIVATE,FREMONT,KINDERCARE LEARNING CENTER,85,81,95,childcare,Y
13415906,ALAMEDA,UNKNOWN,FREMONT,KINDERCARE LEARNING CENTER,,.,.,childcare,N
13412608,ALAMEDA,PRIVATE,LIVERMORE,KINDERCARE LEARNING CENTER,55,.,98,childcare,Y
13412605,ALAMEDA,PRIVATE,PLEASANTON,KINDERCARE LEARNING CENTER,72,.,98,childcare,Y
13412625,ALAMEDA,PUBLIC,ALAMEDA,"KINDERCARE LEARNING CENTER, #1335",50,.,98,childcare,Y
10214880,ALAMEDA,PRIVATE,NEWARK,"KING'S KIDS PRESCHOOL, THE",74,72,97,childcare,Y
10216514,ALAMEDA,PRIVATE,PLEASANTON,LA PETITE ACADEMY - PLEASANTON,52,38,73,childcare,Y
13416527,ALAMEDA,PRIVATE,DUBLIN,LA PETITE ACADEMY - SYBER KIDS,28,.,95,childcare,Y
13422016,ALAMEDA,PRIVATE,OAKLAND,LA PLAZITA PRESCHOOL II,48,.,95,childcare,Y
13422420,ALAMEDA,PRIVATE,OAKLAND,LA PLAZITA PRESCHOOL III,53,.,98,childcare,Y
13421343,ALAMEDA,PRIVATE,OAKLAND,LAKE MERRITT CHILD CARE CENTER,83,.,98,childcare,Y
10205449,ALAMEDA,PRIVATE,OAKLAND,LAKE SCHOOL (THE),69,.,98,childcare,Y
10200370,ALAMEDA,PRIVATE,OAKLAND,LAKESHORE CHILDREN'S CENTER,45,.,95,childcare,Y
13422031,ALAMEDA,PRIVATE,OAKLAND,LAKEVIEW PRESCHOOL,30,.,95,childcare,Y
10206129,ALAMEDA,PUBLIC,OAKLAND,LANEY COLLEGE CHILDREN'S CENTER,62,.,98,childcare,Y
13420889,ALAMEDA,PUBLIC,LIVERMORE,LAS POSITAS COLLEGE CHILD DEVELOPMENT CENTER,62,59,95,childcare,Y
13422064,ALAMEDA,PRIVATE,FREMONT,LAUGHTER EDUCARE,40,.,95,childcare,Y
13422057,ALAMEDA,UNKNOWN,FREMONT,LAUGHTER EDUCARE,,.,.,childcare,N
10210125,ALAMEDA,PRIVATE,HAYWARD,LEA'S CHRISTIAN SCHOOL-CHILD CARE CENTER,40,.,95,childcare,Y
13422410,ALAMEDA,PRIVATE,FREMONT,"LEARN AND PLAY MONTESSORI IRVINGTON, INC.",214,.,99,childcare,Y
13422412,ALAMEDA,PRIVATE,FREMONT,"LEARN AND PLAY MONTESSORI MAPLE, INC.",72,.,98,childcare,Y
13422413,ALAMEDA,PRIVATE,FREMONT,"LEARN AND PLAY MONTESSORI NILES, INC.",253,.,99,childcare,Y
13422411,ALAMEDA,PRIVATE,FREMONT,"LEARN AND PLAY MONTESSORI PERALTA, INC.",115,.,99,childcare,Y
13422409,ALAMEDA,PRIVATE,DUBLIN,"LEARN AND PLAY MONTESSORI SILVERGATE, INC.",104,.,99,childcare,Y
13422434,ALAMEDA,PRIVATE,FREMONT,LEARNING KIDS MONTESSORI INC.,135,.,99,childcare,Y
13422023,ALAMEDA,PRIVATE,OAKLAND,LEARNING TO LEAP CHILD DEVELOPMENT CENTER,22,20,91,childcare,Y
13418973,ALAMEDA,PRIVATE,FREMONT,"LEARNING TREE, THE",,.,.,childcare,N
13421352,ALAMEDA,PRIVATE,LIVERMORE,"LEARNING TREE, THE",84,.,98,childcare,Y
13422053,ALAMEDA,PUBLIC,EMERYVILLE,LEPORT SCHOOL,62,.,98,childcare,Y
13422019,ALAMEDA,PRIVATE,OAKLAND,LES PETITS FRANCOPHONES,22,.,95,childcare,Y
13420526,ALAMEDA,PRIVATE,SAN LEANDRO,LI'L ANGELS AT FARGO,38,.,95,childcare,Y
13414849,ALAMEDA,PUBLIC,HAYWARD,LI'L ANGELS AT RUUS,61,58,95,childcare,Y
10213461,ALAMEDA,PRIVATE,SAN LORENZO,LIGHTHOUSE KIDDIE KINGDOM,,.,.,childcare,N
13422020,ALAMEDA,PRIVATE,HAYWARD,LIL ANGELS CENTERS FOR EARLY EDUCATION,28,.,95,childcare,Y
13420919,ALAMEDA,PRIVATE,FREMONT,"LIL GENIUS KID - FREMONT BLVD I, THE",27,.,95,childcare,Y
13421342,ALAMEDA,PRIVATE,FREMONT,"LIL GENIUS KID - FREMONT BLVD II, THE",20,.,95,childcare,Y
10200389,ALAMEDA,PRIVATE,PIEDMONT,LINDA BEACH COOPERATIVE PLAY SCHOOL,43,.,95,childcare,Y
13420940,ALAMEDA,PRIVATE,BERKELEY,LITTLE BEANS PRESCHOOL,,.,.,childcare,N
13417509,ALAMEDA,PRIVATE,OAKLAND,LITTLE ELEPHANT MONTESSORI,,.,.,childcare,N
13422045,ALAMEDA,UNKNOWN,BERKELEY,"LITTLE ELEPHANT MONTESSORI, INC.",,.,.,childcare,N
13420536,ALAMEDA,PRIVATE,NEWARK,LITTLE FLOWERS LEARNING CENTER,85,.,98,childcare,Y
13420906,ALAMEDA,PRIVATE,FREMONT,LITTLE FLOWERS MONTESSORI,117,.,99,childcare,Y
13420578,ALAMEDA,PRIVATE,NEWARK,LITTLE FLOWERS MONTESSORI,59,.,98,childcare,Y
13420907,ALAMEDA,PRIVATE,PLEASANTON,LITTLE FLOWERS MONTESSORI,123,.,99,childcare,Y
13420945,ALAMEDA,PRIVATE,PLEASANTON,LITTLE FLOWERS MONTESSORI - BERNAL,98,.,98,childcare,Y
13418197,ALAMEDA,PRIVATE,FREMONT,"LITTLE FLOWERS MONTESSORI, INC",214,.,99,childcare,Y
13421403,ALAMEDA,PRIVATE,DUBLIN,LITTLE HEARTS LEARNING CENTER (DBA SAFARI KIDS),25,.,95,childcare,Y
13422070,ALAMEDA,UNKNOWN,DUBLIN,LITTLE HEARTS LEARNING CENTER DBA SAFARI KID,,.,.,childcare,N
10215677,ALAMEDA,PRIVATE,FREMONT,"LITTLE MUD PUDDLES LEARNING CENTER, THE",84,.,98,childcare,Y
10214282,ALAMEDA,PRIVATE,UNION CITY,LITTLE PEOPLES PRESCHOOL & DAY CARE,,.,.,childcare,N
13419407,ALAMEDA,PRIVATE,ALAMEDA,LITTLE SEEDS CHILDREN'S CENTER,39,.,95,childcare,Y
13417102,ALAMEDA,PRIVATE,OAKLAND,LITTLE SPROUTS PRESCHOOL,22,.,95,childcare,Y
13412488,ALAMEDA,PRIVATE,OAKLAND,LITTLE STARS PRESCHOOL,43,.,95,childcare,Y
13422422,ALAMEDA,UNKNOWN,DUBLIN,LITTLE STEMIE,,.,.,childcare,N
13419418,ALAMEDA,PRIVATE,CASTRO VALLEY,LITTLE SUNSHINE LEARNING CENTER,61,.,98,childcare,Y
13421998,ALAMEDA,PRIVATE,FREMONT,LITTLE TREE MONTESSORI INTERNATIONAL SCHOOL,83,.,98,childcare,Y
13418159,ALAMEDA,PRIVATE,ALBANY,LITTLE VILLAGE PRESCHOOL,25,.,95,childcare,Y
13420933,ALAMEDA,UNKNOWN,SAN LEANDRO,"LIVE, LEARN AND LAUGH PRESCHOOL - SITE II",,.,.,childcare,N
13420543,ALAMEDA,PRIVATE,OAKLAND,"LIVE, LEARN, AND LAUGH",,.,.,childcare,N
10211015,ALAMEDA,PRIVATE,LIVERMORE,LIVERMORE PLAYSCHOOL,93,.,98,childcare,Y
10210116,ALAMEDA,PRIVATE,LIVERMORE,LLESA CHILDREN'S CENTER,48,.,95,childcare,Y
10211701,ALAMEDA,PRIVATE,SAN LORENZO,LOLLIPOP LANE PRE-SCHOOL,107,105,98,childcare,Y
13422404,ALAMEDA,UNKNOWN,SAN LEANDRO,LOTS OF LOVE CHILD CARE CENTER,,.,.,childcare,N
13418094,ALAMEDA,PRIVATE,PLEASANTON,LOVE AND CARE PRESCHOOL,25,.,95,childcare,Y
13418182,ALAMEDA,PRIVATE,ALAMEDA,LUNA'S MONTESSORI BILINGUAL SCHOOL,45,41,91,childcare,Y
10206141,ALAMEDA,PUBLIC,OAKLAND,MERRITT COLLEGE CHILDREN'S CENTER,44,.,95,childcare,Y
13421354,ALAMEDA,PRIVATE,BERKELEY,MI MUNDO PRESCHOOL,28,26,93,childcare,Y
10213815,ALAMEDA,PRIVATE,OAKLAND,MILLS COLLEGE CHILDREN'S SCHOOL,57,.,98,childcare,Y
13417530,ALAMEDA,PRIVATE,FREMONT,MISSION VALLEY MONTESSORI CHILDREN'S LRNG. CENT.,155,.,99,childcare,Y
10211112,ALAMEDA,PRIVATE,BERKELEY,MODEL SCHOOL COMPREHENSIVE HUMANISTIC LEARNING CTR,64,.,98,childcare,Y
13421336,ALAMEDA,UNKNOWN,OAKLAND,MONROES LEARNING CENTER,,.,.,childcare,N
10216398,ALAMEDA,PRIVATE,OAKLAND,MONTCLAIR COMMUNITY PLAY CENTER,36,.,95,childcare,Y
13412618,ALAMEDA,PRIVATE,FREMONT,MONTESSORI CHILDREN'S CENTER,108,.,99,childcare,Y
10203130,ALAMEDA,PRIVATE,HAYWARD,MONTESSORI CHILDREN'S HOUSE OF HAYWARD,67,.,98,childcare,Y
10210446,ALAMEDA,PRIVATE,BERKELEY,MONTESSORI FAMILY SCHOOL,32,.,95,childcare,Y
13416606,ALAMEDA,PRIVATE,CASTRO VALLEY,MONTESSORI SCHOOL AT FIVE CANYONS,80,.,98,childcare,Y
10213903,ALAMEDA,PRIVATE,SAN LEANDRO,MONTESSORI SCHOOL AT WASHINGTON AVENUE,111,.,99,childcare,Y
13412388,ALAMEDA,PRIVATE,FREMONT,MONTESSORI SCHOOL OF CENTERVILLE,38,.,95,childcare,Y
13412901,ALAMEDA,PRIVATE,FREMONT,MONTESSORI SCHOOL OF FREMONT,106,.,99,childcare,Y
13421404,ALAMEDA,PRIVATE,FREMONT,MONTESSORI SCHOOL OF FREMONT - CHILDRENS HOUSE,37,.,95,childcare,Y
13420932,ALAMEDA,PRIVATE,NEWARK,MONTESSORI SCHOOL OF NEWARK,35,.,95,childcare,Y
13421974,ALAMEDA,PRIVATE,PLEASANTON,MONTESSORI SCHOOL OF PLEASANTON,103,100,97,childcare,Y
13410087,ALAMEDA,PRIVATE,SAN LEANDRO,MONTESSORI SCHOOL OF SAN LEANDRO,,.,.,childcare,N
13422063,ALAMEDA,PRIVATE,SAN LEANDRO,MONTESSORI SCHOOL OF SAN LEANDRO,120,.,99,childcare,Y
10216686,ALAMEDA,PRIVATE,BERKELEY,"MONTEVERDE SCHOOL, THE",38,.,95,childcare,Y
10208784,ALAMEDA,PRIVATE,OAKLAND,MOUNTAIN BOULEVARD MONTESSORI SCHOOL,45,.,95,childcare,Y
13421355,ALAMEDA,PRIVATE,LIVERMORE,MS.CARMEN'S KINDERCASA,,.,.,childcare,N
10212123,ALAMEDA,PRIVATE,BERKELEY,MUSTARD SEED PRESCHOOL,63,.,98,childcare,Y
10212497,ALAMEDA,PRIVATE,OAKLAND,MY OWN MONTESSORI SCHOOL,28,.,95,childcare,Y
13421978,ALAMEDA,PRIVATE,FREMONT,"NATURE'S GIFT PRESCHOOL, LLC",48,.,95,childcare,Y
10212175,ALAMEDA,PRIVATE,OAKLAND,"NEW DAY PRESCHOOL & LEARNING CTR., METROPOLITAN",,.,.,childcare,N
10209783,ALAMEDA,PRIVATE,LIVERMORE,NEW HORIZONS PRESCHOOL AND DAY CARE,31,.,95,childcare,Y
10215940,ALAMEDA,PRIVATE,BERKELEY,"NEW SCHOOL OF BERKELEY, THE",48,.,95,childcare,Y
10214949,ALAMEDA,PUBLIC,NEWARK,NEWARK COMMUNITY CENTER ANNEX,38,.,95,childcare,Y
10205758,ALAMEDA,PRIVATE,BERKELEY,NIA HOUSE LEARNING CENTER,66,57,86,childcare,Y
13411568,ALAMEDA,PRIVATE,SAN LEANDRO,NOAH'S ARK PRESCHOOL,24,.,95,childcare,Y
13417788,ALAMEDA,PRIVATE,OAKLAND,NORTHERN LIGHT SCHOOL,24,22,92,childcare,Y
13422068,ALAMEDA,PRIVATE,DUBLIN,NURTURE KIDS MONTESSORI,34,32,94,childcare,Y
13413922,ALAMEDA,PRIVATE,FREMONT,NURTURE KIDS PRESCHOOL,53,.,98,childcare,Y
13419414,ALAMEDA,PRIVATE,OAKLAND,"OAKLAND GARDEN SCHOOL FOR CHILDREN, LLC",,.,.,childcare,N
13415387,ALAMEDA,HEAD START,OAKLAND,OAKLAND HEAD START - 85TH AVENUE CENTER,48,.,95,childcare,Y
10216109,ALAMEDA,HEAD START,OAKLAND,OAKLAND HEAD START - BROOKFIELD,32,30,94,childcare,Y
10215403,ALAMEDA,HEAD START,OAKLAND,OAKLAND HEAD START - EASTMONT MALL,32,30,94,childcare,Y
10205652,ALAMEDA,HEAD START,OAKLAND,OAKLAND HEAD START - FANNIE WALL,20,.,95,childcare,Y
10212475,ALAMEDA,HEAD START,OAKLAND,OAKLAND HEAD START - SAN ANTONIO,24,.,95,childcare,Y
13410064,ALAMEDA,HEAD START,OAKLAND,OAKLAND HEAD START - SUNGATE,29,.,95,childcare,Y
10214163,ALAMEDA,PRIVATE,OAKLAND,OAKLAND MONTESSORI SCHOOL,33,.,95,childcare,Y
13418976,ALAMEDA,PRIVATE,SAN LEANDRO,OUR FUTURE TOTS,78,.,98,childcare,Y
13415043,ALAMEDA,PRIVATE,LIVERMORE,OUR SAVIOR LUTHERAN EARLY CHILDHOOD DEV. CTR.,104,.,99,childcare,Y
10204114,ALAMEDA,PRIVATE,FREMONT,OUR SAVIOR LUTHERAN PRESCHOOL,43,.,95,childcare,Y
13418180,ALAMEDA,PUBLIC,OAKLAND,OUSD - ACORN/WOODLAND,28,.,95,childcare,Y
10206130,ALAMEDA,PUBLIC,OAKLAND,OUSD - HIGHLAND,20,.,95,childcare,Y
10206139,ALAMEDA,PUBLIC,OAKLAND,OUSD - STONEHURST,21,.,95,childcare,Y
13422003,ALAMEDA,PUBLIC,OAKLAND,OUSD - UNITED NATION CHILD DEVELOPMENT CENTER,38,.,95,childcare,Y
13419452,ALAMEDA,UNKNOWN,FREMONT,PALM ACADEMY,,.,.,childcare,N
13421380,ALAMEDA,PRIVATE,NEWARK,PARKSIDE PRESCHOOL,45,41,91,childcare,Y
13421347,ALAMEDA,UNKNOWN,OAKLAND,"PEAR TREE PRESCHOOL, THE",,.,.,childcare,N
13419405,ALAMEDA,PRIVATE,ALAMEDA,PETER PAN ACADEMY,51,.,98,childcare,Y
10205610,ALAMEDA,PRIVATE,OAKLAND,PETER PAN CO-OP NURSERY SCHOOL MAXWELL HOUSE,35,.,95,childcare,Y
13419403,ALAMEDA,PRIVATE,ALAMEDA,PETER PAN SCHOOL,96,.,98,childcare,Y
13414727,ALAMEDA,PRIVATE,PIEDMONT,PIEDMONT PLAY SCHOOL,22,.,95,childcare,Y
10212910,ALAMEDA,UNKNOWN,OAKLAND,PILGRIM'S ENRICHMENT & PRESCHOOL PROGRAM,,.,.,childcare,N
10212911,ALAMEDA,UNKNOWN,OAKLAND,PILGRIM'S ENRICHMENT & PRESCHOOL PROGRAM,,.,.,childcare,N
13419433,ALAMEDA,PRIVATE,BERKELEY,PIXAR CHILD CARE CENTER,,.,.,childcare,N
13421337,ALAMEDA,PRIVATE,PLEASANTON,PLEASANTON BILINGUAL MONTESSORI SCHOOL,90,.,98,childcare,Y
13415769,ALAMEDA,PUBLIC,FREMONT,PRECIOUS TIME CHRISTIAN PRESCHOOL,49,.,95,childcare,Y
13422060,ALAMEDA,UNKNOWN,LIVERMORE,PRIMROSE SCHOOL OF LIVERMORE,,.,.,childcare,N
13421388,ALAMEDA,PRIVATE,PLEASANTON,PRIMROSE SCHOOL OF PLEASANTON,113,.,99,childcare,Y
13418186,ALAMEDA,PRIVATE,FREMONT,PRINCE OF PEACE PRESCHOOL,116,114,98,childcare,Y
13414632,ALAMEDA,PRIVATE,SAN LEANDRO,"PRINCIPLED ACADEMY, THE",26,.,95,childcare,Y
13422059,ALAMEDA,PUBLIC,PLEASANTON,PUSD - STEAM PRESCHOOL,27,.,95,childcare,Y
13411303,ALAMEDA,PRIVATE,PLEASANTON,"QUARRY LANE SCHOOL, THE",222,.,99,childcare,Y
13417681,ALAMEDA,PRIVATE,PLEASANTON,"QUARRY LANE SCHOOL, THE",133,131,98,childcare,Y
13416659,ALAMEDA,PRIVATE,CASTRO VALLEY,"REDWOOD FOREST PRESCHOOLS, INC.",98,95,97,childcare,Y
10214382,ALAMEDA,PRIVATE,OAKLAND,"RENAISSANCE SCHOOL, THE",78,72,92,childcare,Y
10210783,ALAMEDA,PRIVATE,DUBLIN,RESURRECTION LUTHERAN PRESCHOOL,72,.,98,childcare,Y
13422430,ALAMEDA,UNKNOWN,OAKLAND,RICE AND BEANS PRESCHOOL,,.,.,childcare,N
13420950,ALAMEDA,PRIVATE,ALAMEDA,RISING STAR MONTESSORI CHILDREN'S COTTAGE,39,.,95,childcare,Y
13420949,ALAMEDA,PRIVATE,ALAMEDA,RISING STAR MONTESSORI SCHOOL,68,.,98,childcare,Y
13418056,ALAMEDA,PRIVATE,OAKLAND,ROCKRIDGE LITTLE SCHOOL,42,.,95,childcare,Y
13420925,ALAMEDA,PRIVATE,OAKLAND,ROCKRIDGE LITTLE SCHOOL 2,31,.,95,childcare,Y
10213520,ALAMEDA,PRIVATE,OAKLAND,ROCKRIDGE MONTESSORI SCHOOL,35,.,95,childcare,Y
13417669,ALAMEDA,PRIVATE,OAKLAND,ROCKRIDGE MONTESSORI SCHOOL,52,.,98,childcare,Y
13419399,ALAMEDA,PRIVATE,LIVERMORE,ROOM TO GROW,44,.,95,childcare,Y
13418990,ALAMEDA,PRIVATE,OAKLAND,"ROOM TO GROW PRESCHOOL, THE",24,.,95,childcare,Y
13417305,ALAMEDA,HEAD START,OAKLAND,S.S.U.C. - DE COLORES HEADSTART & EARLY HEADSTART,156,.,99,childcare,Y
13412308,ALAMEDA,HEAD START,OAKLAND,S.S.U.C. - FOOTHILL SQUARE CHILD CENTER,52,.,98,childcare,Y
13418080,ALAMEDA,HEAD START,OAKLAND,S.S.U.C. - FRUITVALE HEAD START,48,.,95,childcare,Y
13422058,ALAMEDA,PRIVATE,HAYWARD,SAFARI KID - HAYWARD,32,.,95,childcare,Y
13421339,ALAMEDA,PRIVATE,FREMONT,SAFARI KID - MISSION,31,.,95,childcare,Y
13420972,ALAMEDA,PRIVATE,NEWARK,SAFARI KID LEARNING CENTER,33,.,95,childcare,Y
129569,ALAMEDA,PUBLIC,HAYWARD,SAN LORENZO UNIFIED PRESCHOOL,26,24,92,childcare,Y
13420914,ALAMEDA,PRIVATE,DUBLIN,SCHOOL OF IMAGINATION,153,.,99,childcare,Y
13411352,ALAMEDA,PRIVATE,FREMONT,SCRIBBLES LEARNING CENTER,63,.,98,childcare,Y
13415259,ALAMEDA,PRIVATE,ALAMEDA,SEEDLING CHILD MONTESSORI SCHOOL,30,.,95,childcare,Y
10200592,ALAMEDA,PRIVATE,OAKLAND,SEQUOIA NURSERY SCHOOL,34,31,91,childcare,Y
13413946,ALAMEDA,PRIVATE,PLEASANTON,SHINING LIGHT PRESCHOOL,125,.,99,childcare,Y
13416409,ALAMEDA,PRIVATE,FREMONT,SHINING STAR MONTESSORI,37,.,95,childcare,Y
13422026,ALAMEDA,PRIVATE,DUBLIN,SHOOTING STARS PRESCHOOL,21,.,95,childcare,Y
13419434,ALAMEDA,PRIVATE,BERKELEY,SHU REN INTERNATIONAL SCHOOL,44,.,95,childcare,Y
10200602,ALAMEDA,PRIVATE,OAKLAND,SKYLINE PRE-SCHOOL,36,.,95,childcare,Y
13418967,ALAMEDA,PRIVATE,ALAMEDA,SMALL SIZE BIG MIND PRESCHOOL & INFANT CENTER,60,.,98,childcare,Y
13422005,ALAMEDA,PRIVATE,LIVERMORE,SMART START CREATIVE LEARNING CENTER,82,.,98,childcare,Y
13420942,ALAMEDA,PRIVATE,NEWARK,SMART START CREATIVE LEARNING CENTER,65,.,98,childcare,Y
10212422,ALAMEDA,PRIVATE,OAKLAND,SMILES DAY SCHOOL,83,.,98,childcare,Y
10212020,ALAMEDA,PRIVATE,OAKLAND,SNOW WHITE PRESCHOOL,,.,.,childcare,N
10210438,ALAMEDA,PRIVATE,ALAMEDA,SON-LIGHT PRESCHOOL,31,.,95,childcare,Y
10215881,ALAMEDA,PRIVATE,PLEASANTON,SONSHINE ENRICHMENT CENTER PRESCHOOL,99,.,98,childcare,Y
13422002,ALAMEDA,PRIVATE,FREMONT,SPARKLE MONTESSORI INC.,62,.,98,childcare,Y
123554,ALAMEDA,PUBLIC,LIVERMORE,SPECIAL EDUCATION PRESCHOOL,47,.,95,childcare,Y
119842,ALAMEDA,PUBLIC,CASTRO VALLEY,SPECIAL EDUCATION-PRESCHOOL-LAUREL,123,121,98,childcare,Y
13406853,ALAMEDA,PRIVATE,DUBLIN,SPRINGFIELD MONTESSORI SCHOOL - DUBLIN,115,.,99,childcare,Y
13422402,ALAMEDA,PRIVATE,OAKLAND,ST. ANDREW MBC PS PCPC,,.,.,childcare,N
10212344,ALAMEDA,PRIVATE,PLEASANTON,ST. CLARE'S CHRISTIAN PRESCHOOL,76,.,98,childcare,Y
13422041,ALAMEDA,PRIVATE,SAN LEANDRO,ST. FELICITAS CATHOLIC PRESCHOOL,26,.,95,childcare,Y
10211748,ALAMEDA,PRIVATE,SAN LEANDRO,ST. JAMES CHRISTIAN PRE-SCHOOL,37,.,95,childcare,Y
13417786,ALAMEDA,PRIVATE,HAYWARD,ST. JOACHIM PRESCHOOL,55,.,98,childcare,Y
13418960,ALAMEDA,PRIVATE,SAN LORENZO,ST. JOHN CATHOLIC SCHOOL,,.,.,childcare,N
13414840,ALAMEDA,PRIVATE,BERKELEY,ST. JOHN'S CHILD CARE CENTER,31,.,95,childcare,Y
10212304,ALAMEDA,PRIVATE,OAKLAND,ST. LEO'S PRE-KINDERGARTEN,24,.,95,childcare,Y
13418964,ALAMEDA,PUBLIC,OAKLAND,ST. MARY'S CENTER PRESCHOOL,44,.,95,childcare,Y
10215373,ALAMEDA,PRIVATE,DUBLIN,ST. PHILIP PRESCHOOL,58,56,97,childcare,Y
13422435,ALAMEDA,UNKNOWN,DUBLIN,ST. RAYMOND PRESCHOOL,,.,.,childcare,N
10206027,ALAMEDA,PRIVATE,OAKLAND,ST. VINCENT'S DAY HOME,171,.,99,childcare,Y
13415276,ALAMEDA,PRIVATE,OAKLAND,STARLITE CHILD DEVELOPMENT CENTER II,75,.,98,childcare,Y
10209297,ALAMEDA,PRIVATE,BERKELEY,STEP ONE SCHOOL,109,.,99,childcare,Y
13419000,ALAMEDA,PRIVATE,LIVERMORE,STORYLAND SCHOOL,76,.,98,childcare,Y
13420588,ALAMEDA,PRIVATE,FREMONT,STRATFORD SCHOOL,189,.,99,childcare,Y
13420939,ALAMEDA,PRIVATE,PLEASANTON,STRATFORD SCHOOL - PLEASANTON CAMPUS,135,.,99,childcare,Y
13417441,ALAMEDA,PRIVATE,ALAMEDA,SUGAR AND SPICE,,.,.,childcare,N
13419400,ALAMEDA,PRIVATE,SUNOL,SUNOL GLEN PRESCHOOL,27,.,95,childcare,Y
10200027,ALAMEDA,PRIVATE,LIVERMORE,SUNSET CHRISTIAN PRESCHOOL,54,.,98,childcare,Y
13418158,ALAMEDA,PRIVATE,FREMONT,SUNSHINE KID'S PRESCHOOL,86,.,98,childcare,Y
13422056,ALAMEDA,PRIVATE,ALAMEDA,SUPER SCHOLARS,27,.,95,childcare,Y
10206032,ALAMEDA,PUBLIC,OAKLAND,SUPPORTING FUTURE GROWTH #2,22,.,95,childcare,Y
13419409,ALAMEDA,PUBLIC,OAKLAND,SUPPORTING FUTURE GROWTH - SITE III,42,.,95,childcare,Y
13414535,ALAMEDA,PRIVATE,OAKLAND,SUPPORTING FUTURE GROWTH C.D.C. - VI,51,46,90,childcare,Y
13420547,ALAMEDA,PRIVATE,OAKLAND,TEMPLE SINAI PRESCHOOL,87,.,98,childcare,Y
13420586,ALAMEDA,HEAD START,BERKELEY,THROUGH THE LOOKING GLASS EARLY HEAD START,,.,.,childcare,N
13422027,ALAMEDA,PRIVATE,ALAMEDA,TINY TREASURES PRESCHOOL,29,.,95,childcare,Y
10214680,ALAMEDA,UNKNOWN,DUBLIN,TOTS UNIVERSITY,,.,.,childcare,N
13420571,ALAMEDA,UNKNOWN,PLEASANTON,TRI-VALLEY YMCAKINDER-READINESS MOHR,,.,.,childcare,N
13420572,ALAMEDA,PUBLIC,PLEASANTON,TRI-VALLEY YMCA KINDER-READINESS FAIRLANDS,,.,.,childcare,N
13420579,ALAMEDA,PRIVATE,OAKLAND,TUDORKA TOTS INFANT AND PRESCHOOL CENTER,36,.,95,childcare,Y
13419424,ALAMEDA,PUBLIC,OAKLAND,TUDORKA TOTS INFANT AND PRESCHOOL CENTER,22,.,95,childcare,Y
10206194,ALAMEDA,PUBLIC,OAKLAND,TWENTY-FOUR HOUR OAKLAND PARENT/TEACHER C.CTR. #2,49,45,92,childcare,Y
10212490,ALAMEDA,PUBLIC,BERKELEY,UCB - HAROLD E. JONES CHILD STUDY CTR/CHILDCARE,45,.,95,childcare,Y
13418965,ALAMEDA,PUBLIC,BERKELEY,UCB - HASTE STREET CHILD DEVELOPMENT CENTER,56,.,98,childcare,Y
13420548,ALAMEDA,PUBLIC,ALBANY,UCB - UNIVERSITY VILLAGE ECEP,33,.,95,childcare,Y
10205821,ALAMEDA,PRIVATE,DUBLIN,VALLEY CHRISTIAN PRESCHOOL,134,.,99,childcare,Y
13416514,ALAMEDA,PRIVATE,LIVERMORE,VALLEY MONTESSORI SCHOOL,148,141,95,childcare,Y
13420980,ALAMEDA,PUBLIC,BERKELEY,VIA NOVA CHILDREN'S SCHOOL,45,.,95,childcare,Y
10213754,ALAMEDA,PRIVATE,ALAMEDA,WEE CARE PRESCHOOL AND CHILD CARE,44,.,95,childcare,Y
13411693,ALAMEDA,PRIVATE,OAKLAND,WEE LI'L PEOPLE PRESCHOOL,28,.,95,childcare,Y
116301,ALAMEDA,PUBLIC,NEWARK,WHITEFORD (JUNE) SPECIAL EDUCATION PRESCHOOL,56,.,98,childcare,Y
13422034,ALAMEDA,PRIVATE,OAKLAND,WILDWOOD CHILDRENS SCHOOL,30,.,95,childcare,Y
13422421,ALAMEDA,PRIVATE,SAN LEANDRO,WOODROE WOODS SCHOOL,74,72,97,childcare,Y
13420943,ALAMEDA,UNKNOWN,BERKELEY,WOOLLY MAMMOTH CHILDCARE & PRESCHOOL,,.,.,childcare,N
13420956,ALAMEDA,PRIVATE,PLEASANTON,YANG FAN PRESCHOOL,70,.,98,childcare,Y
13419483,ALAMEDA,PUBLIC,OAKLAND,YMCA OF THE EAST BAY - 21ST STREET CDC,23,.,95,childcare,Y
