facility_num,county,is_public,city,facility_name,enrollment,n,pct,reported,vac_info_type
6963243.0,Los Angeles,PRIVATE,Los Angeles,SAMUEL A. FRYER YAVNEH HEBREW,44.0,40.0,90.90909,Y,7thGradeData
6963243.0,Los Angeles,PRIVATE,Los Angeles,SAMUEL A. FRYER YAVNEH HEBREW,30.0,29.0,96.66667,Y,7thGradeData
6964746.0,Los Angeles,PRIVATE,Los Angeles,SAN MIGUEL CATHOLIC SCHOOL,21.0,21.0,100.0,Y,7thGradeData
6964746.0,Los Angeles,PRIVATE,Los Angeles,SAN MIGUEL CATHOLIC SCHOOL,27.0,27.0,100.0,Y,7thGradeData
6964753.0,Los Angeles,PRIVATE,Los Angeles,SANTA ISABEL,29.0,29.0,100.0,Y,7thGradeData
6964753.0,Los Angeles,PRIVATE,Los Angeles,SANTA ISABEL,33.0,33.0,100.0,Y,7thGradeData
6964779.0,Los Angeles,PRIVATE,Los Angeles,SANTA TERESITA ELEMENTARY,27.0,27.0,100.0,Y,7thGradeData
6964779.0,Los Angeles,PRIVATE,Los Angeles,SANTA TERESITA ELEMENTARY,27.0,27.0,100.0,Y,7thGradeData
7085780.0,Los Angeles,PRIVATE,Los Angeles,SHALHEVET SCHOOL,37.0,37.0,100.0,Y,7thGradeData
7085780.0,Los Angeles,PRIVATE,Los Angeles,SHALHEVET SCHOOL,39.0,39.0,100.0,Y,7thGradeData
7085780.0,Los Angeles,PRIVATE,Los Angeles,SHALHEVET SCHOOL,52.0,50.0,96.15385,Y,7thGradeData
7085780.0,Los Angeles,PRIVATE,Los Angeles,SHALHEVET SCHOOL,33.0,33.0,100.0,Y,7thGradeData
6977003.0,Los Angeles,PRIVATE,Los Angeles,SINAI AKIBA ACADEMY,58.0,57.0,98.27586,Y,7thGradeData
6977003.0,Los Angeles,PRIVATE,Los Angeles,SINAI AKIBA ACADEMY,61.0,59.0,96.72131,Y,7thGradeData
6914980.0,Los Angeles,PRIVATE,Los Angeles,"SLAUSON LEARNING CENTER, NO. 1",11.0,11.0,100.0,Y,7thGradeData
6914980.0,Los Angeles,PRIVATE,Los Angeles,"SLAUSON LEARNING CENTER, NO. 1",12.0,12.0,100.0,Y,7thGradeData
6914980.0,Los Angeles,PRIVATE,Los Angeles,"SLAUSON LEARNING CENTER, NO. 1",10.0,10.0,100.0,Y,7thGradeData
6963300.0,Los Angeles,PRIVATE,Los Angeles,ST. AGNES PARISH SCHOOL,34.0,34.0,100.0,Y,7thGradeData
6963300.0,Los Angeles,PRIVATE,Los Angeles,ST. AGNES PARISH SCHOOL,30.0,30.0,100.0,Y,7thGradeData
6963359.0,Los Angeles,PRIVATE,Los Angeles,ST. ANASTASIA ELEMENTARY,32.0,32.0,100.0,Y,7thGradeData
6963359.0,Los Angeles,PRIVATE,Los Angeles,ST. ANASTASIA ELEMENTARY,35.0,35.0,100.0,Y,7thGradeData
6963516.0,Los Angeles,PRIVATE,Los Angeles,ST. BERNARD ELEMENTARY,17.0,17.0,100.0,Y,7thGradeData
6963516.0,Los Angeles,PRIVATE,Los Angeles,ST. BERNARD ELEMENTARY,26.0,26.0,100.0,Y,7thGradeData
6963532.0,Los Angeles,PRIVATE,Los Angeles,ST. BRENDAN,35.0,35.0,100.0,Y,7thGradeData
6963532.0,Los Angeles,PRIVATE,Los Angeles,ST. BRENDAN,28.0,28.0,100.0,Y,7thGradeData
6963607.0,Los Angeles,PRIVATE,Los Angeles,ST. CECILIA ELEMENTARY,20.0,20.0,100.0,Y,7thGradeData
6963607.0,Los Angeles,PRIVATE,Los Angeles,ST. CECILIA ELEMENTARY,27.0,27.0,100.0,Y,7thGradeData
6963649.0,Los Angeles,PRIVATE,Los Angeles,ST. COLUMBKILLE ELEMENTARY,32.0,31.0,96.875,Y,7thGradeData
6963649.0,Los Angeles,PRIVATE,Los Angeles,ST. COLUMBKILLE ELEMENTARY,26.0,26.0,100.0,Y,7thGradeData
6963698.0,Los Angeles,PRIVATE,Los Angeles,ST. DOMINIC ELEMENTARY,22.0,22.0,100.0,Y,7thGradeData
6963698.0,Los Angeles,PRIVATE,Los Angeles,ST. DOMINIC ELEMENTARY,34.0,34.0,100.0,Y,7thGradeData
6963755.0,Los Angeles,PRIVATE,Los Angeles,ST. EUGENE,25.0,24.0,96.0,Y,7thGradeData
6963755.0,Los Angeles,PRIVATE,Los Angeles,ST. EUGENE,26.0,24.0,92.30769,Y,7thGradeData
6963805.0,Los Angeles,PRIVATE,Los Angeles,ST. FRANCES X. CABRINI,22.0,22.0,100.0,Y,7thGradeData
6963805.0,Los Angeles,PRIVATE,Los Angeles,ST. FRANCES X. CABRINI,23.0,23.0,100.0,Y,7thGradeData
6963839.0,Los Angeles,PRIVATE,Los Angeles,ST. FRANCIS OF ASSISI ELEMENTARY,11.0,11.0,100.0,Y,7thGradeData
6963839.0,Los Angeles,PRIVATE,Los Angeles,ST. FRANCIS OF ASSISI ELEMENTARY,28.0,28.0,100.0,Y,7thGradeData
6963896.0,Los Angeles,PRIVATE,Los Angeles,ST. GREGORY NAZIANZEN,11.0,11.0,100.0,Y,7thGradeData
6963896.0,Los Angeles,PRIVATE,Los Angeles,ST. GREGORY NAZIANZEN,11.0,11.0,100.0,Y,7thGradeData
6963938.0,Los Angeles,PRIVATE,Los Angeles,ST. IGNATIUS OF LOYOLA ELEMENTARY,27.0,23.0,85.18519,Y,7thGradeData
6963938.0,Los Angeles,PRIVATE,Los Angeles,ST. IGNATIUS OF LOYOLA ELEMENTARY,24.0,22.0,91.66667,Y,7thGradeData
6963979.0,Los Angeles,PRIVATE,Los Angeles,ST. JEROME ELEMENTARY,33.0,33.0,100.0,Y,7thGradeData
6963979.0,Los Angeles,PRIVATE,Los Angeles,ST. JEROME ELEMENTARY,31.0,31.0,100.0,Y,7thGradeData
6964134.0,Los Angeles,PRIVATE,Los Angeles,ST. LAWRENCE OF BRINDISI ELEMENTARY,33.0,33.0,100.0,Y,7thGradeData
6964134.0,Los Angeles,PRIVATE,Los Angeles,ST. LAWRENCE OF BRINDISI ELEMENTARY,30.0,30.0,100.0,Y,7thGradeData
6964225.0,Los Angeles,PRIVATE,Los Angeles,ST. MALACHY CATHOLIC ELEMENTARY,33.0,33.0,100.0,Y,7thGradeData
6964225.0,Los Angeles,PRIVATE,Los Angeles,ST. MALACHY CATHOLIC ELEMENTARY,17.0,17.0,100.0,Y,7thGradeData
6964282.0,Los Angeles,PRIVATE,Los Angeles,ST. MARTIN OF TOURS,24.0,22.0,91.66667,Y,7thGradeData
6964282.0,Los Angeles,PRIVATE,Los Angeles,ST. MARTIN OF TOURS,28.0,28.0,100.0,Y,7thGradeData
6964290.0,Los Angeles,PRIVATE,Los Angeles,ST. MARY CATHOLIC ELEMENTARY,22.0,22.0,100.0,Y,7thGradeData
6964290.0,Los Angeles,PRIVATE,Los Angeles,ST. MARY CATHOLIC ELEMENTARY,26.0,26.0,100.0,Y,7thGradeData
6964324.0,Los Angeles,PRIVATE,Los Angeles,ST. MARY MAGDALEN ELEMENTARY,16.0,16.0,100.0,Y,7thGradeData
6964324.0,Los Angeles,PRIVATE,Los Angeles,ST. MARY MAGDALEN ELEMENTARY,17.0,16.0,94.11765,Y,7thGradeData
6964381.0,Los Angeles,PRIVATE,Los Angeles,ST. MICHAEL ELEMENTARY,23.0,23.0,100.0,Y,7thGradeData
6964381.0,Los Angeles,PRIVATE,Los Angeles,ST. MICHAEL ELEMENTARY,19.0,19.0,100.0,Y,7thGradeData
6964407.0,Los Angeles,PRIVATE,Los Angeles,ST. ODILIA ELEMENTARY,34.0,34.0,100.0,Y,7thGradeData
6964407.0,Los Angeles,PRIVATE,Los Angeles,ST. ODILIA ELEMENTARY,29.0,29.0,100.0,Y,7thGradeData
6964456.0,Los Angeles,PRIVATE,Los Angeles,ST. PAUL THE APOSTLE,59.0,59.0,100.0,Y,7thGradeData
6964456.0,Los Angeles,PRIVATE,Los Angeles,ST. PAUL THE APOSTLE,55.0,54.0,98.18182,Y,7thGradeData
6964563.0,Los Angeles,PRIVATE,Los Angeles,ST. RAPHAEL ELEMENTARY,35.0,35.0,100.0,Y,7thGradeData
6964563.0,Los Angeles,PRIVATE,Los Angeles,ST. RAPHAEL ELEMENTARY,36.0,36.0,100.0,Y,7thGradeData
6964639.0,Los Angeles,PRIVATE,Los Angeles,ST. TERESA OF AVILA ELEMENTARY,25.0,25.0,100.0,Y,7thGradeData
6964639.0,Los Angeles,PRIVATE,Los Angeles,ST. TERESA OF AVILA ELEMENTARY,33.0,32.0,96.9697,Y,7thGradeData
6964688.0,Los Angeles,PRIVATE,Los Angeles,ST. TIMOTHY SCHOOL,15.0,13.0,86.66667,Y,7thGradeData
6964688.0,Los Angeles,PRIVATE,Los Angeles,ST. TIMOTHY SCHOOL,17.0,8.0,47.05882,Y,7thGradeData
6964696.0,Los Angeles,PRIVATE,Los Angeles,ST. TURIBIUS ELEMENTARY,20.0,20.0,100.0,Y,7thGradeData
6964696.0,Los Angeles,PRIVATE,Los Angeles,ST. TURIBIUS ELEMENTARY,19.0,19.0,100.0,Y,7thGradeData
6964720.0,Los Angeles,PRIVATE,Los Angeles,ST. VINCENT ELEMENTARY SCHOOL,32.0,32.0,100.0,Y,7thGradeData
6964720.0,Los Angeles,PRIVATE,Los Angeles,ST. VINCENT ELEMENTARY SCHOOL,31.0,31.0,100.0,Y,7thGradeData
7102890.0,Los Angeles,PRIVATE,Los Angeles,SUMMIT VIEWâWESTSIDE,13.0,12.0,92.30769,Y,7thGradeData
7102890.0,Los Angeles,PRIVATE,Los Angeles,SUMMIT VIEWâWESTSIDE,14.0,13.0,92.85714,Y,7thGradeData
7102890.0,Los Angeles,PRIVATE,Los Angeles,SUMMIT VIEWâWESTSIDE,18.0,18.0,100.0,Y,7thGradeData
7102890.0,Los Angeles,PRIVATE,Los Angeles,SUMMIT VIEWâWESTSIDE,11.0,10.0,90.90909,Y,7thGradeData
7102890.0,Los Angeles,PRIVATE,Los Angeles,SUMMIT VIEWâWESTSIDE,20.0,17.0,85.0,Y,7thGradeData
7102890.0,Los Angeles,PRIVATE,Los Angeles,SUMMIT VIEWâWESTSIDE,12.0,12.0,100.0,Y,7thGradeData
6932743.0,Los Angeles,PRIVATE,Los Angeles,T.C.A. ARSHAG DICKRANIAN SCHOOL,12.0,10.0,83.33333,Y,7thGradeData
6932743.0,Los Angeles,PRIVATE,Los Angeles,T.C.A. ARSHAG DICKRANIAN SCHOOL,20.0,11.0,55.0,Y,7thGradeData
6932743.0,Los Angeles,PRIVATE,Los Angeles,T.C.A. ARSHAG DICKRANIAN SCHOOL,18.0,16.0,88.88889,Y,7thGradeData
6932743.0,Los Angeles,PRIVATE,Los Angeles,T.C.A. ARSHAG DICKRANIAN SCHOOL,16.0,9.0,56.25,Y,7thGradeData
6932743.0,Los Angeles,PRIVATE,Los Angeles,T.C.A. ARSHAG DICKRANIAN SCHOOL,26.0,17.0,65.38462,Y,7thGradeData
6932743.0,Los Angeles,PRIVATE,Los Angeles,T.C.A. ARSHAG DICKRANIAN SCHOOL,16.0,11.0,68.75,Y,7thGradeData
7090723.0,Los Angeles,PRIVATE,Los Angeles,THE ARCHER SCHOOL FOR GIRLS,69.0,66.0,95.65217,Y,7thGradeData
7090723.0,Los Angeles,PRIVATE,Los Angeles,THE ARCHER SCHOOL FOR GIRLS,69.0,67.0,97.10145,Y,7thGradeData
7090723.0,Los Angeles,PRIVATE,Los Angeles,THE ARCHER SCHOOL FOR GIRLS,61.0,59.0,96.72131,Y,7thGradeData
7090723.0,Los Angeles,PRIVATE,Los Angeles,THE ARCHER SCHOOL FOR GIRLS,67.0,65.0,97.01493,Y,7thGradeData
7090723.0,Los Angeles,PRIVATE,Los Angeles,THE ARCHER SCHOOL FOR GIRLS,61.0,59.0,96.72131,Y,7thGradeData
7090723.0,Los Angeles,PRIVATE,Los Angeles,THE ARCHER SCHOOL FOR GIRLS,58.0,55.0,94.82759,Y,7thGradeData
7063241.0,Los Angeles,PRIVATE,Los Angeles,TORAT HAYIM HEBREW ACADEMY,18.0,18.0,100.0,Y,7thGradeData
7063241.0,Los Angeles,PRIVATE,Los Angeles,TORAT HAYIM HEBREW ACADEMY,15.0,15.0,100.0,Y,7thGradeData
6964829.0,Los Angeles,PRIVATE,Los Angeles,TRANSFIGURATION,26.0,25.0,96.15385,Y,7thGradeData
6964829.0,Los Angeles,PRIVATE,Los Angeles,TRANSFIGURATION,21.0,21.0,100.0,Y,7thGradeData
6936157.0,Los Angeles,PRIVATE,Los Angeles,VERBUM DEI HIGH SCHOOL,89.0,88.0,98.8764,Y,7thGradeData
6936157.0,Los Angeles,PRIVATE,Los Angeles,VERBUM DEI HIGH SCHOOL,66.0,66.0,100.0,Y,7thGradeData
6936157.0,Los Angeles,PRIVATE,Los Angeles,VERBUM DEI HIGH SCHOOL,62.0,62.0,100.0,Y,7thGradeData
6936157.0,Los Angeles,PRIVATE,Los Angeles,VERBUM DEI HIGH SCHOOL,63.0,62.0,98.4127,Y,7thGradeData
7102908.0,Los Angeles,PRIVATE,Los Angeles,"VILLAGE GLEN, WESTSIDE",21.0,17.0,80.95238,Y,7thGradeData
7102908.0,Los Angeles,PRIVATE,Los Angeles,"VILLAGE GLEN, WESTSIDE",43.0,38.0,88.37209,Y,7thGradeData
7102908.0,Los Angeles,PRIVATE,Los Angeles,"VILLAGE GLEN, WESTSIDE",32.0,28.0,87.5,Y,7thGradeData
7102908.0,Los Angeles,PRIVATE,Los Angeles,"VILLAGE GLEN, WESTSIDE",28.0,28.0,100.0,Y,7thGradeData
7102908.0,Los Angeles,PRIVATE,Los Angeles,"VILLAGE GLEN, WESTSIDE",34.0,32.0,94.11765,Y,7thGradeData
7102908.0,Los Angeles,PRIVATE,Los Angeles,"VILLAGE GLEN, WESTSIDE",35.0,32.0,91.42857,Y,7thGradeData
6964936.0,Los Angeles,PRIVATE,Los Angeles,VISITATION ELEMENTARY,30.0,29.0,96.66667,Y,7thGradeData
6964936.0,Los Angeles,PRIVATE,Los Angeles,VISITATION ELEMENTARY,29.0,29.0,100.0,Y,7thGradeData
7092703.0,Los Angeles,PRIVATE,Los Angeles,VISTA,19.0,17.0,89.47368,Y,7thGradeData
7092703.0,Los Angeles,PRIVATE,Los Angeles,VISTA,16.0,14.0,87.5,Y,7thGradeData
7092703.0,Los Angeles,PRIVATE,Los Angeles,VISTA,39.0,38.0,97.4359,Y,7thGradeData
7092703.0,Los Angeles,PRIVATE,Los Angeles,VISTA,31.0,31.0,100.0,Y,7thGradeData
7092703.0,Los Angeles,PRIVATE,Los Angeles,VISTA,21.0,19.0,90.47619,Y,7thGradeData
7092703.0,Los Angeles,PRIVATE,Los Angeles,VISTA,13.0,11.0,84.61538,Y,7thGradeData
6988554.0,Los Angeles,PRIVATE,Los Angeles,WESTCHESTER LUTHERAN SCHOOL,34.0,33.0,97.05882,Y,7thGradeData
6988554.0,Los Angeles,PRIVATE,Los Angeles,WESTCHESTER LUTHERAN SCHOOL,49.0,49.0,100.0,Y,7thGradeData
6911093.0,Los Angeles,PRIVATE,Los Angeles,WESTSIDE NEIGHBORHOOD SCHOOL,51.0,51.0,100.0,Y,7thGradeData
6911093.0,Los Angeles,PRIVATE,Los Angeles,WESTSIDE NEIGHBORHOOD SCHOOL,39.0,39.0,100.0,Y,7thGradeData
6934558.0,Los Angeles,PRIVATE,Los Angeles,WESTVIEW SCHOOL,13.0,12.0,92.30769,Y,7thGradeData
6934558.0,Los Angeles,PRIVATE,Los Angeles,WESTVIEW SCHOOL,11.0,10.0,90.90909,Y,7thGradeData
6934558.0,Los Angeles,PRIVATE,Los Angeles,WESTVIEW SCHOOL,16.0,15.0,93.75,Y,7thGradeData
6934558.0,Los Angeles,PRIVATE,Los Angeles,WESTVIEW SCHOOL,26.0,24.0,92.30769,Y,7thGradeData
6934558.0,Los Angeles,PRIVATE,Los Angeles,WESTVIEW SCHOOL,26.0,22.0,84.61538,Y,7thGradeData
6934558.0,Los Angeles,PRIVATE,Los Angeles,WESTVIEW SCHOOL,26.0,25.0,96.15385,Y,7thGradeData
6994792.0,Los Angeles,PRIVATE,Los Angeles,WILDWOOD SCHOOL,59.0,55.0,93.22034,Y,7thGradeData
6994792.0,Los Angeles,PRIVATE,Los Angeles,WILDWOOD SCHOOL,67.0,62.0,92.53731,Y,7thGradeData
6994792.0,Los Angeles,PRIVATE,Los Angeles,WILDWOOD SCHOOL,54.0,48.0,88.88889,Y,7thGradeData
6994792.0,Los Angeles,PRIVATE,Los Angeles,WILDWOOD SCHOOL,78.0,70.0,89.74359,Y,7thGradeData
6994792.0,Los Angeles,PRIVATE,Los Angeles,WILDWOOD SCHOOL,50.0,47.0,94.0,Y,7thGradeData
6994792.0,Los Angeles,PRIVATE,Los Angeles,WILDWOOD SCHOOL,46.0,38.0,82.6087,Y,7thGradeData
6936314.0,Los Angeles,PRIVATE,Los Angeles,WINDWARD SCHOOL,88.0,84.0,95.45455,Y,7thGradeData
6936314.0,Los Angeles,PRIVATE,Los Angeles,WINDWARD SCHOOL,84.0,80.0,95.2381,Y,7thGradeData
6936314.0,Los Angeles,PRIVATE,Los Angeles,WINDWARD SCHOOL,98.0,94.0,95.91837,Y,7thGradeData
6936314.0,Los Angeles,PRIVATE,Los Angeles,WINDWARD SCHOOL,92.0,89.0,96.73913,Y,7thGradeData
6936314.0,Los Angeles,PRIVATE,Los Angeles,WINDWARD SCHOOL,89.0,83.0,93.25843,Y,7thGradeData
6936314.0,Los Angeles,PRIVATE,Los Angeles,WINDWARD SCHOOL,89.0,89.0,100.0,Y,7thGradeData
6911127.0,Los Angeles,PRIVATE,Los Angeles,YESHIVA GEDOLAH OF LOS ANGELES,28.0,25.0,89.28571,Y,7thGradeData
6911127.0,Los Angeles,PRIVATE,Los Angeles,YESHIVA GEDOLAH OF LOS ANGELES,13.0,13.0,100.0,Y,7thGradeData
6911127.0,Los Angeles,PRIVATE,Los Angeles,YESHIVA GEDOLAH OF LOS ANGELES,23.0,21.0,91.30435,Y,7thGradeData
6911127.0,Los Angeles,PRIVATE,Los Angeles,YESHIVA GEDOLAH OF LOS ANGELES,21.0,21.0,100.0,Y,7thGradeData
6130652.0,Los Angeles,PRIVATE,Los Angeles,YESHIVA OF LOS ANGELES GIRLS HIGH SCHOOL,55.0,55.0,100.0,Y,7thGradeData
6130652.0,Los Angeles,PRIVATE,Los Angeles,YESHIVA OF LOS ANGELES GIRLS HIGH SCHOOL,56.0,55.0,98.21429,Y,7thGradeData
6130652.0,Los Angeles,PRIVATE,Los Angeles,YESHIVA OF LOS ANGELES GIRLS HIGH SCHOOL,51.0,51.0,100.0,Y,7thGradeData
6130652.0,Los Angeles,PRIVATE,Los Angeles,YESHIVA OF LOS ANGELES GIRLS HIGH SCHOOL,45.0,42.0,93.33333,Y,7thGradeData
6936215.0,Los Angeles,PRIVATE,Los Angeles,YESHIVA OHR ELCHONON CHABAD,37.0,36.0,97.2973,Y,7thGradeData
6936215.0,Los Angeles,PRIVATE,Los Angeles,YESHIVA OHR ELCHONON CHABAD,37.0,36.0,97.2973,Y,7thGradeData
6936215.0,Los Angeles,PRIVATE,Los Angeles,YESHIVA OHR ELCHONON CHABAD,33.0,33.0,100.0,Y,7thGradeData
6964985.0,Los Angeles,PRIVATE,Los Angeles,YESHIVA RAV ISACSOHN / TORATH EM,83.0,82.0,98.79518,Y,7thGradeData
6964985.0,Los Angeles,PRIVATE,Los Angeles,YESHIVA RAV ISACSOHN / TORATH EM,83.0,71.0,85.54217,Y,7thGradeData
6936355.0,Los Angeles,PRIVATE,Los Angeles,YULA BOYS HIGH SCHOOL,62.0,60.0,96.77419,Y,7thGradeData
6936355.0,Los Angeles,PRIVATE,Los Angeles,YULA BOYS HIGH SCHOOL,57.0,55.0,96.49123,Y,7thGradeData
6936355.0,Los Angeles,PRIVATE,Los Angeles,YULA BOYS HIGH SCHOOL,61.0,61.0,100.0,Y,7thGradeData
6936355.0,Los Angeles,PRIVATE,Los Angeles,YULA BOYS HIGH SCHOOL,54.0,54.0,100.0,Y,7thGradeData
6963748.0,Los Angeles,PRIVATE,Lynwood,ST. EMYDIUS,36.0,36.0,100.0,Y,7thGradeData
6963748.0,Los Angeles,PRIVATE,Lynwood,ST. EMYDIUS,38.0,38.0,100.0,Y,7thGradeData
6964522.0,Los Angeles,PRIVATE,Lynwood,ST. PHILIP NERI,13.0,13.0,100.0,Y,7thGradeData
6960736.0,Los Angeles,PRIVATE,Manhattan Beach,AMERICAN MARTYRS SCHOOL,65.0,62.0,95.38462,Y,7thGradeData
6960736.0,Los Angeles,PRIVATE,Manhattan Beach,AMERICAN MARTYRS SCHOOL,63.0,60.0,95.2381,Y,7thGradeData
6964605.0,Los Angeles,PRIVATE,Maywood,ST. ROSE OF LIMA CATHOLIC,21.0,21.0,100.0,Y,7thGradeData
6964605.0,Los Angeles,PRIVATE,Maywood,ST. ROSE OF LIMA CATHOLIC,23.0,23.0,100.0,Y,7thGradeData
6934137.0,Los Angeles,PRIVATE,Mission Hills,BISHOP ALEMANY HIGH,405.0,403.0,99.50617,Y,7thGradeData
6934137.0,Los Angeles,PRIVATE,Mission Hills,BISHOP ALEMANY HIGH,439.0,435.0,99.08884,Y,7thGradeData
6934137.0,Los Angeles,PRIVATE,Mission Hills,BISHOP ALEMANY HIGH,384.0,378.0,98.4375,Y,7thGradeData
6934137.0,Los Angeles,PRIVATE,Mission Hills,BISHOP ALEMANY HIGH,417.0,416.0,99.76019,Y,7thGradeData
7080864.0,Los Angeles,PRIVATE,Monrovia,EXCELLENCE IN EDUCATION ACADEMY,18.0,8.0,44.44444,Y,7thGradeData
7080864.0,Los Angeles,PRIVATE,Monrovia,EXCELLENCE IN EDUCATION ACADEMY,10.0,5.0,50.0,Y,7thGradeData
7080864.0,Los Angeles,PRIVATE,Monrovia,EXCELLENCE IN EDUCATION ACADEMY,19.0,7.0,36.84211,Y,7thGradeData
7080864.0,Los Angeles,PRIVATE,Monrovia,EXCELLENCE IN EDUCATION ACADEMY,17.0,5.0,29.41176,Y,7thGradeData
7080864.0,Los Angeles,PRIVATE,Monrovia,EXCELLENCE IN EDUCATION ACADEMY,12.0,2.0,16.66667,Y,7thGradeData
7080864.0,Los Angeles,PRIVATE,Monrovia,EXCELLENCE IN EDUCATION ACADEMY,13.0,4.0,30.76923,Y,7thGradeData
6934400.0,Los Angeles,PRIVATE,Montebello,CANTWELLâSACRED HEART OF MARY HIGH,134.0,134.0,100.0,Y,7thGradeData
6934400.0,Los Angeles,PRIVATE,Montebello,CANTWELLâSACRED HEART OF MARY HIGH,144.0,144.0,100.0,Y,7thGradeData
6934400.0,Los Angeles,PRIVATE,Montebello,CANTWELLâSACRED HEART OF MARY HIGH,131.0,131.0,100.0,Y,7thGradeData
6934400.0,Los Angeles,PRIVATE,Montebello,CANTWELLâSACRED HEART OF MARY HIGH,127.0,126.0,99.2126,Y,7thGradeData
6982300.0,Los Angeles,PRIVATE,Montebello,MONTEBELLO CHRISTIAN,17.0,17.0,100.0,Y,7thGradeData
6982300.0,Los Angeles,PRIVATE,Montebello,MONTEBELLO CHRISTIAN,19.0,19.0,100.0,Y,7thGradeData
6962567.0,Los Angeles,PRIVATE,Montebello,OUR LADY OF THE MIRACULOUS MEDAL,56.0,56.0,100.0,Y,7thGradeData
6962567.0,Los Angeles,PRIVATE,Montebello,OUR LADY OF THE MIRACULOUS MEDAL,69.0,68.0,98.55072,Y,7thGradeData
6963482.0,Los Angeles,PRIVATE,Montebello,ST. BENEDICT ELEMENTARY,66.0,66.0,100.0,Y,7thGradeData
6963482.0,Los Angeles,PRIVATE,Montebello,ST. BENEDICT ELEMENTARY,67.0,67.0,100.0,Y,7thGradeData
6964662.0,Los Angeles,PRIVATE,Monterey Park,SAINT THOMAS AQUINAS,29.0,29.0,100.0,Y,7thGradeData
6964662.0,Los Angeles,PRIVATE,Monterey Park,SAINT THOMAS AQUINAS,20.0,20.0,100.0,Y,7thGradeData
6964621.0,Los Angeles,PRIVATE,Monterey Park,ST. STEPHEN MARTYR,28.0,28.0,100.0,Y,7thGradeData
7066665.0,Los Angeles,PRIVATE,La Crescenta-Montrose,ARMENIAN SISTERS ACADEMY OF LOS ANGELES,20.0,20.0,100.0,Y,7thGradeData
7066665.0,Los Angeles,PRIVATE,La Crescenta-Montrose,ARMENIAN SISTERS ACADEMY OF LOS ANGELES,22.0,22.0,100.0,Y,7thGradeData
6962377.0,Los Angeles,PRIVATE,La Crescenta-Montrose,HOLY REDEEMER MIDDLE SCHOOL,18.0,18.0,100.0,Y,7thGradeData
6962377.0,Los Angeles,PRIVATE,La Crescenta-Montrose,HOLY REDEEMER MIDDLE SCHOOL,46.0,46.0,100.0,Y,7thGradeData
6935159.0,Los Angeles,PRIVATE,Los Angeles,LOS ANGELES BAPTIST MIDDLE SCHOOL/HIGH SCHOOL,95.0,94.0,98.94737,Y,7thGradeData
6935159.0,Los Angeles,PRIVATE,Los Angeles,LOS ANGELES BAPTIST MIDDLE SCHOOL/HIGH SCHOOL,120.0,116.0,96.66667,Y,7thGradeData
6935159.0,Los Angeles,PRIVATE,Los Angeles,LOS ANGELES BAPTIST MIDDLE SCHOOL/HIGH SCHOOL,120.0,120.0,100.0,Y,7thGradeData
6935159.0,Los Angeles,PRIVATE,Los Angeles,LOS ANGELES BAPTIST MIDDLE SCHOOL/HIGH SCHOOL,115.0,115.0,100.0,Y,7thGradeData
6935159.0,Los Angeles,PRIVATE,Los Angeles,LOS ANGELES BAPTIST MIDDLE SCHOOL/HIGH SCHOOL,144.0,142.0,98.61111,Y,7thGradeData
6935159.0,Los Angeles,PRIVATE,Los Angeles,LOS ANGELES BAPTIST MIDDLE SCHOOL/HIGH SCHOOL,117.0,116.0,99.1453,Y,7thGradeData
6935407.0,Los Angeles,PRIVATE,Los Angeles,NORTH HILLS PREP,19.0,18.0,94.73684,Y,7thGradeData
6935407.0,Los Angeles,PRIVATE,Los Angeles,NORTH HILLS PREP,15.0,15.0,100.0,Y,7thGradeData
6935407.0,Los Angeles,PRIVATE,Los Angeles,NORTH HILLS PREP,20.0,20.0,100.0,Y,7thGradeData
6962922.0,Los Angeles,PRIVATE,Los Angeles,OUR LADY OF PEACE ELEMENTARY,21.0,21.0,100.0,Y,7thGradeData
6962922.0,Los Angeles,PRIVATE,Los Angeles,OUR LADY OF PEACE ELEMENTARY,27.0,27.0,100.0,Y,7thGradeData
7043045.0,Los Angeles,PRIVATE,Los Angeles,VALLEY HIGH SCHOOLâ-SITE 2,10.0,10.0,100.0,Y,7thGradeData
7043045.0,Los Angeles,PRIVATE,Los Angeles,VALLEY HIGH SCHOOLâ-SITE 2,10.0,9.0,90.0,Y,7thGradeData
7043045.0,Los Angeles,PRIVATE,Los Angeles,VALLEY HIGH SCHOOLâ-SITE 2,20.0,15.0,75.0,Y,7thGradeData
7043045.0,Los Angeles,PRIVATE,Los Angeles,VALLEY HIGH SCHOOLâ-SITE 2,17.0,8.0,47.05882,Y,7thGradeData
6934392.0,Los Angeles,PRIVATE,Los Angeles,CAMPBELL HALL,102.0,101.0,99.01961,Y,7thGradeData
6934392.0,Los Angeles,PRIVATE,Los Angeles,CAMPBELL HALL,121.0,120.0,99.17355,Y,7thGradeData
6934392.0,Los Angeles,PRIVATE,Los Angeles,CAMPBELL HALL,129.0,125.0,96.89922,Y,7thGradeData
6934392.0,Los Angeles,PRIVATE,Los Angeles,CAMPBELL HALL,135.0,135.0,100.0,Y,7thGradeData
6934392.0,Los Angeles,PRIVATE,Los Angeles,CAMPBELL HALL,130.0,125.0,96.15385,Y,7thGradeData
6934392.0,Los Angeles,PRIVATE,Los Angeles,CAMPBELL HALL,137.0,137.0,100.0,Y,7thGradeData
